source,target,weight
21859,131659,1
20473,131659,1
60068,131659,1
6939,131659,1
3257,8781,1
8781,14593,1
8781,21859,1
8781,24429,1
8781,396986,1
8781,13335,1
8781,21245,1
6939,8781,1
6939,401998,1
6939,401999,1
6939,33360,1
6939,8778,1
6939,33362,1
3257,205394,1
6939,205394,1
6939,402003,1
6939,49743,1
20473,131667,1
6939,131667,1
60171,328271,1
6939,328271,1
600,6939,1
6939,33368,1
30893,213593,1
6939,213593,1
3257,41564,1
41564,58065,1
6939,41564,1
6939,8798,1
29680,213600,1
8801,29680,1
6939,16992,1
3255,41568,1
6939,41568,1
6939,213605,1
23347,213605,1
62246,213605,1
204539,213605,1
213605,215956,1
44324,213605,1
12198,213605,1
60900,213605,1
212483,213605,1
208223,213605,1
17408,213605,1
211575,213605,1
151673,213605,1
6939,328296,1
6939,17001,1
6939,49770,1
6939,25192,1
262761,263444,1
13335,262761,1
6939,262761,1
12741,197227,1
6939,197227,1
56665,57965,1
6939,57965,1
6939,17008,1
3257,8816,1
6939,8816,1
6939,139888,1
955,139888,1
6939,393844,1
6939,393845,1
6939,8821,1
6939,213622,1
29680,57976,1
17408,57976,1
4637,57976,1
6939,139898,1
6939,49788,1
6939,139901,1
10075,139901,1
6939,49791,1
49791,401332,1
6939,197248,1
6939,17024,1
6939,41599,1
6939,328323,1
3257,25220,1
6939,25220,1
12654,25220,1
6939,33412,1
6939,139909,1
12389,49800,1
49800,209847,1
13335,49800,1
6939,49800,1
6939,213641,1
60171,328333,1
24429,328333,1
37153,328333,1
6939,328333,1
328334,328336,1
6939,328334,1
6939,49808,1
6939,328336,1
25234,199803,1
25234,46475,1
6939,25234,1
29680,197267,1
6939,8851,1
29680,41624,1
6939,393880,1
6939,58010,1
6939,17049,1
8860,29680,1
3257,8860,1
8860,200533,1
8860,60900,1
668,6939,1
6939,17053,1
6939,49820,1
25248,39790,1
25248,47110,1
6939,25248,1
6939,49825,1
8866,16344,1
8866,206804,1
8866,18214,1
6939,8866,1
6939,393891,1
6939,393892,1
6939,328356,1
6939,41634,1
6939,213669,1
29680,49835,1
29119,49835,1
49835,202550,1
35699,49835,1
15699,49835,1
6939,33452,1
6939,402091,1
6939,328366,1
29680,139951,1
55655,139951,1
6939,139951,1
6939,8879,1
17072,32098,1
13335,17072,1
17072,19551,1
17072,28458,1
6939,17072,1
32437,328365,1
6939,328365,1
6939,205494,1
8888,23764,1
3214,8888,1
6939,8888,1
8890,29535,1
6939,8890,1
12479,49851,1
766,49851,1
6939,33470,1
41666,58299,1
6939,41666,1
766,25285,1
12479,25285,1
6939,8902,1
8903,29680,1
29680,139977,1
55655,139977,1
714,9498,1
714,29680,1
714,4637,1
714,2516,1
58057,61218,1
6939,58057,1
58057,59570,1
12654,58057,1
58057,203655,1
58057,215887,1
35661,58057,1
20473,58057,1
21738,58057,1
56655,58057,1
58057,61138,1
51519,58057,1
58057,206843,1
6939,58061,1
29802,58061,1
6939,41678,1
3257,49870,1
6939,49870,1
3257,58065,1
6939,58065,1
6939,393941,1
6939,25305,1
51531,205530,1
6939,205530,1
15704,205530,1
6939,328411,1
6939,33501,1
6939,393950,1
393950,397449,1
6939,41695,1
6939,17119,1
6939,17117,1
17117,142486,1
6939,328418,1
8926,199524,1
8926,13335,1
8926,28917,1
6939,8926,1
14840,262880,1
6939,262880,1
6939,49902,1
37358,328434,1
37662,328434,1
6939,328434,1
17138,21700,1
17138,20473,1
6939,17138,1
6939,328437,1
6939,17143,1
12129,17143,1
6939,17146,1
766,29680,1
766,13041,1
766,198096,1
766,34511,1
766,44593,1
766,15488,1
766,198878,1
766,15630,1
766,198853,1
766,2114,1
766,197829,1
766,208597,1
766,200521,1
766,34285,1
766,31951,1
766,43697,1
766,205580,1
766,25354,1
766,210158,1
766,6939,1
29680,205572,1
34696,205572,1
6939,33541,1
7992,393990,1
6939,393990,1
25354,31529,1
25354,394354,1
15830,25354,1
39923,58123,1
6939,58123,1
6939,33549,1
6939,25358,1
6939,49935,1
6939,17172,1
6939,58133,1
6939,328471,1
6939,394011,1
6939,25374,1
25374,29680,1
13030,25375,1
6939,25375,1
800,6939,1
800,4637,1
800,9498,1
6939,33570,1
6939,328483,1
6939,213798,1
34927,213798,1
52025,213798,1
6939,262952,1
812,3257,1
812,21723,1
812,36731,1
812,6364,1
812,19171,1
812,398465,1
812,46872,1
812,13150,1
812,46383,1
812,6939,1
6939,17197,1
6939,9008,1
9008,207249,1
3257,9009,1
9009,29680,1
9009,209847,1
9009,395047,1
4637,9009,1
6939,394034,1
819,6939,1
819,19752,1
6939,25394,1
3741,328501,1
6939,328501,1
29680,41782,1
6939,17210,1
17210,19009,1
6939,17211,1
6939,9022,1
13030,49983,1
6939,49983,1
6939,49984,1
6939,17216,1
917,140096,1
6939,140096,1
835,3257,1
835,200373,1
835,34927,1
835,11967,1
835,52025,1
835,6145,1
835,11358,1
835,210667,1
835,54148,1
835,6939,1
835,214420,1
835,207941,1
6939,33604,1
33604,398045,1
60171,328512,1
6939,328512,1
41798,43727,1
6939,41798,1
14593,41798,1
6939,25415,1
6939,25424,1
6939,41811,1
6939,33621,1
6939,402261,1
855,3257,1
855,21659,1
855,6939,1
6939,328538,1
328538,328888,1
3257,9050,1
6939,9050,1
6939,50012,1
6939,394080,1
6939,271201,1
6939,17253,1
197477,215563,1
23470,197477,1
6939,197477,1
6939,25447,1
1764,25447,1
6939,50023,1
6939,9063,1
6939,17267,1
6939,25460,1
6939,213880,1
21738,213880,1
53667,213880,1
6939,205689,1
6939,17274,1
6939,9083,1
3212,25467,1
25467,34362,1
6939,25467,1
25467,34772,1
893,6939,1
6939,9085,1
25472,56910,1
6939,25472,1
29680,205697,1
39020,205697,1
13335,328578,1
6939,328578,1
6939,9092,1
6939,394119,1
26073,394119,1
6939,33675,1
6939,9100,1
6939,17293,1
6939,17294,1
6939,394127,1
6939,41872,1
3212,205714,1
6939,205714,1
6939,197524,1
917,60068,1
917,200242,1
917,6939,1
917,21903,1
917,212085,1
917,3214,1
29680,205718,1
6939,205718,1
6939,17306,1
6939,9115,1
6939,33692,1
6939,328605,1
6939,328606,1
6939,9119,1
9119,211619,1
6939,394144,1
924,6939,1
924,52025,1
924,61138,1
924,205848,1
6939,41887,1
60171,328608,1
13335,328608,1
6939,328608,1
932,10099,1
932,55933,1
932,134835,1
932,4637,1
932,6939,1
6939,41913,1
6939,58299,1
58299,59645,1
58299,209185,1
13030,58299,1
58299,209114,1
34927,58299,1
6939,17339,1
6939,33725,1
955,6939,1
955,20473,1
955,214731,1
6939,50107,1
29075,58308,1
6939,58308,1
6939,33734,1
6939,50118,1
6939,205771,1
6939,17356,1
9165,29680,1
6939,132046,1
9304,132046,1
19551,132046,1
4637,132046,1
971,26548,1
971,13830,1
971,6939,1
6939,58319,1
979,3257,1
979,6939,1
979,983,1
6939,50133,1
983,38136,1
983,151338,1
983,12198,1
983,6939,1
983,3257,1
6939,213981,1
3257,9186,1
9186,29680,1
6939,33763,1
33763,37183,1
3741,33763,1
7862,33763,1
33763,37662,1
33763,205996,1
6939,33764,1
6939,33765,1
998,6939,1
997,55933,1
997,6939,1
1003,52025,1
1003,13335,1
1003,6939,1
1003,215207,1
6939,9199,1
1008,6939,1
6939,197617,1
6939,263152,1
6939,205811,1
6939,271343,1
1011,20119,1
1011,6939,1
6939,394230,1
6939,9208,1
6939,394232,1
6939,9211,1
9211,206813,1
9211,35258,1
6939,328699,1
6939,17408,1
17408,18422,1
15412,17408,1
17408,150767,1
17408,53813,1
17408,55256,1
17408,38047,1
17408,150770,1
17408,63928,1
17408,150771,1
17408,46829,1
1025,6939,1
6939,9216,1
1029,6939,1
1029,138181,1
6939,214022,1
17415,20473,1
6939,17415,1
6939,25612,1
6939,41998,1
6939,25615,1
6939,394256,1
36236,394256,1
53356,394256,1
26431,42000,1
6939,42000,1
6939,25619,1
6939,58389,1
55666,58389,1
47311,58389,1
58389,142364,1
58389,135659,1
52025,205848,1
61138,205848,1
6939,205848,1
6939,9241,1
4648,9241,1
6939,25625,1
15035,25625,1
15830,25625,1
29680,214043,1
34696,214043,1
15830,25627,1
25627,29680,1
6939,328732,1
6939,33823,1
6939,42017,1
6939,25635,1
15296,25635,1
6939,25637,1
6939,394280,1
17450,38158,1
17450,29680,1
6939,17451,1
17451,133815,1
7713,17451,1
17451,24534,1
13335,17451,1
17451,23947,1
6939,132139,1
21859,132139,1
3257,132139,1
13329,394285,1
6939,394285,1
6939,58411,1
10099,58411,1
6939,25644,1
6939,9264,1
4775,17452,1
6939,17452,1
3257,33835,1
6939,33835,1
6939,328748,1
6939,50222,1
16276,50224,1
6939,50224,1
50224,52025,1
3741,328760,1
20473,328760,1
6939,328760,1
6939,197692,1
38040,58430,1
55256,58430,1
56038,58430,1
6939,58430,1
13335,394302,1
6939,394302,1
29075,197696,1
6939,197696,1
29680,132164,1
6939,132164,1
6939,25668,1
6939,263237,1
15830,263237,1
263237,266830,1
3257,50245,1
6939,50245,1
6939,197706,1
197706,198890,1
1099,6939,1
6939,263246,1
1103,3257,1
29680,197712,1
3257,197712,1
6939,394320,1
6939,9299,1
9299,20940,1
9299,19864,1
9299,396986,1
9299,132829,1
7862,9299,1
9299,55256,1
9299,24429,1
9299,21859,1
9299,58907,1
9299,9927,1
9299,45250,1
9299,151066,1
9299,133498,1
9299,19551,1
9299,18214,1
9299,18106,1
9299,54113,1
6939,25687,1
9304,17924,1
9304,9729,1
5065,9304,1
3257,9304,1
9304,20940,1
9304,45250,1
9304,63981,1
9304,55350,1
9304,15412,1
4658,9304,1
9304,58779,1
9304,151354,1
9304,136237,1
9304,24088,1
9304,142108,1
9304,38186,1
9304,55329,1
9304,9927,1
9304,133398,1
9304,59238,1
9304,55547,1
9304,133929,1
9304,38623,1
9304,46784,1
9304,54801,1
9304,38278,1
9304,12070,1
4058,9304,1
7473,9304,1
6939,9304,1
9304,17639,1
9304,24429,1
6939,394330,1
10242,394330,1
15164,394330,1
52320,271450,1
6939,271450,1
6939,50266,1
25693,46261,1
6939,25693,1
6939,394334,1
6939,25694,1
6939,394337,1
6939,9318,1
1126,6939,1
4826,58473,1
6939,58473,1
6939,205929,1
3257,50287,1
6939,50287,1
19523,394352,1
6939,394352,1
6939,394353,1
20080,394353,1
29680,394354,1
3257,394354,1
6939,25715,1
6939,9332,1
6939,50293,1
6204,205941,1
6939,205941,1
44324,205941,1
205941,214762,1
60900,205941,1
205941,210464,1
6939,50295,1
25720,32181,1
25720,32621,1
20473,25720,1
6939,25720,1
3257,50300,1
6939,50300,1
6939,394367,1
58495,138840,1
4800,58495,1
6939,58495,1
58495,135636,1
7713,58495,1
58495,137316,1
6939,50304,1
50304,202053,1
34927,214145,1
6939,214145,1
6939,328835,1
6939,33924,1
21700,205956,1
6939,205956,1
6939,50311,1
12186,25735,1
6939,25735,1
6939,58505,1
6939,9354,1
4657,17547,1
6939,17547,1
29680,33932,1
14840,271498,1
6939,271498,1
6939,394384,1
6939,205969,1
6939,33941,1
9541,17557,1
17557,21859,1
17557,24429,1
6939,17557,1
7473,17557,1
6939,205975,1
6939,17559,1
4637,9365,1
9365,13335,1
6939,9365,1
6939,9374,1
6939,205996,1
13030,33965,1
6939,33965,1
42156,60068,1
42156,200612,1
42156,51198,1
6939,42156,1
32621,394414,1
6939,394414,1
6939,328882,1
6939,25780,1
6939,197814,1
44103,197814,1
60171,328888,1
6939,328888,1
6939,25787,1
6939,394427,1
40511,394427,1
212895,214205,1
6939,214205,1
6939,33983,1
29170,33983,1
6939,33986,1
35699,197829,1
6939,214213,1
20278,394437,1
6939,394437,1
9416,15412,1
6939,9416,1
9416,13335,1
6939,328913,1
6939,394450,1
4826,58580,1
6939,58580,1
6939,394453,1
6939,394452,1
50391,61049,1
6939,50391,1
1241,6939,1
6939,25818,1
25818,37662,1
4637,25818,1
23764,25818,1
25818,30990,1
3257,25818,1
15695,25818,1
3741,25818,1
25818,39855,1
20473,25819,1
6939,25819,1
25820,35916,1
6939,25820,1
4785,25820,1
20473,25820,1
25820,63213,1
6939,42207,1
1251,15830,1
1251,20080,1
1251,6939,1
6939,17639,1
17639,133498,1
17639,24429,1
17639,18214,1
6939,206059,1
50414,56630,1
6939,50414,1
14840,271600,1
6939,271600,1
13335,132337,1
132337,134677,1
6939,132337,1
3257,206075,1
6939,206075,1
206075,212085,1
6939,25855,1
1280,6939,1
6939,58627,1
6939,394501,1
6939,25861,1
1286,6939,1
6939,34056,1
6939,214282,1
3326,34058,1
6939,34058,1
6939,132368,1
29680,263444,1
22356,263444,1
6939,132372,1
38182,132372,1
60068,132372,1
6939,206104,1
9498,29680,1
3257,9498,1
9498,47583,1
9498,20473,1
9498,21859,1
9498,36351,1
9498,20940,1
9498,15830,1
9498,37662,1
9498,54113,1
9498,53813,1
4637,9498,1
9498,137491,1
9498,55256,1
9498,58715,1
9498,13335,1
9498,58717,1
9498,40934,1
9498,58682,1
9498,19551,1
9498,43009,1
9498,36236,1
9498,10075,1
9498,150178,1
9498,14630,1
9498,13150,1
9498,134267,1
9498,17753,1
9498,54896,1
6939,9498,1
9498,141995,1
9498,139009,1
9498,58945,1
6939,9500,1
6939,140577,1
6939,50469,1
29680,197927,1
39020,197927,1
6939,206120,1
6939,329006,1
6939,25905,1
6939,394545,1
52025,214323,1
6939,214323,1
6939,17717,1
6939,42295,1
31287,42295,1
6939,25912,1
3257,214329,1
6939,214329,1
6939,58682,1
6939,25914,1
17727,29680,1
17727,45147,1
6939,17727,1
6939,394564,1
9541,29680,1
9541,23764,1
9541,13335,1
1351,6939,1
6939,214344,1
34123,50509,1
6939,34123,1
6939,206155,1
6939,50509,1
44964,50509,1
6939,197965,1
20473,206161,1
6939,206161,1
6939,214354,1
26042,214354,1
40776,214354,1
6939,140627,1
6939,50518,1
6939,34134,1
6939,206166,1
6939,271704,1
6939,206170,1
6939,58715,1
6939,25948,1
14593,58717,1
24429,58717,1
6939,58717,1
4455,197981,1
6939,197981,1
25944,32621,1
6939,25944,1
6939,17753,1
6939,25957,1
25957,34927,1
29680,197991,1
6939,42343,1
6939,25961,1
6939,206186,1
20940,206186,1
6939,214380,1
6939,197997,1
4637,9584,1
6939,9584,1
9584,21859,1
9584,45796,1
29680,34170,1
34170,199524,1
13335,34170,1
34927,213576,1
6939,213576,1
212396,213576,1
52025,213576,1
52025,198016,1
6939,198016,1
6939,394625,1
3257,394625,1
6939,34177,1
6939,263553,1
6939,198018,1
6939,34183,1
60171,329095,1
6939,329095,1
6939,34187,1
1421,15164,1
1421,6939,1
6939,17806,1
6939,17809,1
6939,26001,1
6939,214420,1
34927,214420,1
212895,214420,1
6939,58779,1
10099,58779,1
6939,263585,1
6939,26018,1
6939,17828,1
4826,17828,1
4637,17828,1
58790,63800,1
6939,58790,1
6939,50599,1
20473,198057,1
6939,198057,1
6939,206255,1
34224,35793,1
6939,34224,1
20940,34224,1
34224,199996,1
34224,34772,1
34224,208389,1
3326,34224,1
19318,34224,1
31490,34224,1
34224,34577,1
34224,60202,1
34224,207249,1
34224,198228,1
34224,42446,1
1820,34224,1
6939,132530,1
52025,214451,1
6939,214451,1
6939,394678,1
6939,26042,1
3257,26042,1
26042,151338,1
26042,46829,1
26042,199073,1
5726,26042,1
26042,207314,1
3257,9658,1
4637,9658,1
9658,19551,1
7473,9658,1
6939,9658,1
3257,394684,1
212087,394684,1
266809,394684,1
6939,394684,1
14593,394684,1
4826,140736,1
6939,140736,1
9664,44356,1
6939,9664,1
29680,206276,1
3262,206276,1
6939,198089,1
6939,263625,1
6939,394699,1
29680,42446,1
6939,9680,1
50917,214481,1
6939,214481,1
203868,214481,1
135659,214481,1
12389,42451,1
6939,42451,1
6939,26068,1
1492,6939,1
6939,329174,1
26073,64241,1
6939,26073,1
26073,52025,1
21903,26073,1
3257,42459,1
6939,42459,1
6939,26076,1
3257,26076,1
6939,198111,1
6939,50655,1
3257,34279,1
6939,34279,1
6939,26088,1
6939,394728,1
6939,148968,1
142125,148968,1
6939,214504,1
6939,148971,1
53356,148971,1
20473,148971,1
148971,209533,1
53667,148971,1
12479,34285,1
29119,34285,1
13335,34285,1
6939,198127,1
6939,26097,1
3257,26097,1
1523,6939,1
6939,394740,1
6939,394744,1
4826,9723,1
6939,9723,1
6939,206332,1
6939,26110,1
6939,9729,1
6939,198145,1
6939,34308,1
6939,17924,1
29680,198150,1
6939,26123,1
6939,198167,1
37239,198167,1
6939,329239,1
6939,206361,1
6939,58907,1
6939,17948,1
6939,214556,1
6939,394790,1
6939,26156,1
6939,42541,1
21859,149042,1
6939,149042,1
6939,26167,1
6939,34362,1
6939,9790,1
9790,20940,1
9790,40934,1
9790,13150,1
4826,9790,1
6939,394814,1
3257,394814,1
29680,34368,1
6939,58945,1
6939,140866,1
6939,17988,1
6939,17990,1
6939,394823,1
1610,6939,1
6939,42570,1
6939,394828,1
45629,58955,1
6939,58955,1
58955,137557,1
58955,150787,1
58955,153996,1
6204,50763,1
20473,50763,1
6939,50763,1
6939,26195,1
29680,198228,1
18678,271957,1
6939,271957,1
6939,42584,1
6939,329305,1
6939,26202,1
6939,214618,1
16276,214618,1
13335,214618,1
211275,214618,1
6939,18013,1
18013,38186,1
6939,50782,1
136557,140896,1
6939,140896,1
6939,26209,1
1640,6939,1
6939,198249,1
6939,140905,1
29680,42612,1
29119,42612,1
13335,42612,1
20473,42612,1
6939,26231,1
6939,42615,1
13335,42615,1
6939,18041,1
18041,208223,1
18041,46829,1
18041,150755,1
18041,199073,1
18041,152626,1
6939,18043,1
3257,34428,1
34428,203180,1
34428,207715,1
6939,34428,1
34428,51185,1
6939,26241,1
6181,26241,1
6939,394882,1
6939,394883,1
28458,263812,1
6939,263812,1
6939,34442,1
6939,26253,1
6939,42638,1
6939,9873,1
9873,24429,1
9873,13335,1
6661,198290,1
6939,198290,1
9875,29680,1
6939,9875,1
34927,214675,1
6939,214675,1
6939,263829,1
6939,50842,1
23428,50842,1
6939,42651,1
6939,26271,1
3214,206499,1
6939,206499,1
6939,26277,1
4637,26277,1
29680,34471,1
29119,34471,1
18103,23947,1
18103,45147,1
18103,137366,1
18103,29680,1
4382,18103,1
6939,18103,1
26297,27026,1
6939,26297,1
6939,18106,1
18106,45839,1
18106,132816,1
18106,134809,1
18106,37989,1
18106,55685,1
15695,18106,1
6939,132797,1
1734,6939,1
6939,26311,1
6939,9927,1
6939,394950,1
9930,20940,1
9930,15830,1
9930,55720,1
9930,19551,1
6939,9930,1
7473,9930,1
9930,23678,1
9930,24429,1
6939,42695,1
53667,214731,1
214731,216211,1
52025,214731,1
20473,214731,1
6939,214731,1
34927,214731,1
44103,214731,1
35661,214731,1
6939,394957,1
12357,34511,1
6939,132816,1
6939,50903,1
6939,26328,1
13335,394968,1
6939,394968,1
6939,59098,1
4775,132829,1
6939,132829,1
45796,132829,1
7713,132829,1
1764,3257,1
1764,51184,1
1764,35492,1
1764,1853,1
1764,39409,1
1764,6939,1
4766,9957,1
6939,9957,1
9957,20940,1
4637,9957,1
9957,13150,1
6939,214757,1
214757,215956,1
199518,214757,1
212895,214757,1
214757,214809,1
212085,214757,1
50917,212591,1
16276,50917,1
6939,50917,1
27523,50917,1
6204,214762,1
62403,214762,1
6939,214762,1
6939,26347,1
6939,206575,1
6939,394993,1
6939,198385,1
29680,42739,1
6939,42739,1
6939,34547,1
34547,47212,1
6939,59125,1
6939,34553,1
34553,395502,1
6939,34554,1
6939,214784,1
34872,214784,1
19518,26370,1
6939,26370,1
26370,400919,1
6939,18178,1
1798,6939,1
13030,42760,1
6939,42760,1
6939,18187,1
6939,132876,1
29680,34577,1
6939,10002,1
6939,395029,1
3257,395029,1
11967,214809,1
6939,214809,1
1820,29680,1
1820,3257,1
1820,30886,1
6939,272156,1
6939,59171,1
6939,206628,1
6939,329510,1
6939,395047,1
6939,18214,1
13335,18214,1
6939,206633,1
6939,149290,1
6939,26413,1
30880,50989,1
30893,50989,1
6939,50989,1
26415,29680,1
4766,26415,1
6939,206643,1
6939,34615,1
1853,2852,1
1853,6939,1
6939,206655,1
6939,329535,1
6939,26431,1
6939,329539,1
207113,329539,1
6939,26446,1
6939,329552,1
6939,59217,1
6939,34641,1
34641,34872,1
6939,214873,1
6939,42841,1
6939,10075,1
10075,14593,1
6939,395100,1
6939,198493,1
19969,26457,1
26457,34927,1
20473,26457,1
6939,26457,1
29680,34655,1
4637,34655,1
6939,26465,1
6939,26467,1
20473,51044,1
6939,51044,1
38001,59238,1
45796,59238,1
20473,59238,1
6939,59238,1
34927,59238,1
29680,149353,1
45147,149353,1
6939,329582,1
6939,26479,1
60171,329583,1
6939,329583,1
12586,51058,1
6939,51058,1
3257,10099,1
10099,29680,1
10099,24429,1
4058,10099,1
13335,395126,1
6939,395126,1
6939,34683,1
6661,34683,1
1916,6939,1
1916,47065,1
6939,59261,1
6939,198524,1
6939,10111,1
10111,21859,1
4637,10111,1
1921,20473,1
1921,6939,1
1922,2607,1
1922,6939,1
6939,206723,1
6939,214915,1
29680,34696,1
29119,34696,1
34696,207614,1
34696,60134,1
34696,35699,1
6939,34696,1
34696,202844,1
29680,206735,1
206735,212485,1
6939,206735,1
6939,395151,1
3214,51087,1
6939,51087,1
47778,51087,1
51087,207529,1
20473,214930,1
6939,214930,1
3245,42909,1
6939,42909,1
6939,395167,1
29680,206755,1
6939,26531,1
26533,53667,1
6939,26533,1
6939,395177,1
6939,214953,1
6939,26541,1
6939,198577,1
6939,26546,1
3257,26546,1
6939,214963,1
6939,26548,1
6079,26548,1
26548,56322,1
23033,26548,1
6939,59318,1
55329,59318,1
6939,264120,1
6939,26554,1
3257,26554,1
6939,395194,1
6939,26557,1
6939,149440,1
4785,149440,1
18450,149440,1
149440,201814,1
47311,149440,1
136557,149440,1
36666,149440,1
29680,42947,1
6939,42947,1
6939,34756,1
6939,395209,1
6939,26569,1
6939,51155,1
29680,34772,1
29170,34772,1
56704,206804,1
6939,206804,1
15830,206804,1
6939,34779,1
6939,206813,1
6939,198622,1
6939,206818,1
6939,215011,1
20473,215011,1
6939,59364,1
6939,34790,1
6939,51175,1
6939,51182,1
6939,51184,1
29680,51185,1
2033,6939,1
6939,34803,1
6939,149493,1
6939,18422,1
6939,198651,1
3257,198651,1
30688,395260,1
6939,395260,1
2044,6939,1
6939,51198,1
6939,395262,1
6939,206843,1
6939,43009,1
6939,10242,1
10242,30325,1
10242,397326,1
10242,401332,1
13335,59395,1
6939,59395,1
6204,51202,1
6939,51202,1
6939,10248,1
3257,18450,1
14956,18450,1
12198,18450,1
18450,399282,1
18450,29844,1
6939,18450,1
6939,18451,1
18451,23523,1
18451,53356,1
18451,401147,1
18451,395611,1
18451,396316,1
6939,149522,1
6939,18454,1
6939,26650,1
6939,26652,1
6939,198690,1
6939,18467,1
18467,397097,1
21859,26658,1
6939,26658,1
6939,395301,1
6939,34854,1
20473,206885,1
6939,206885,1
3257,59432,1
29680,59432,1
59432,60068,1
13287,206886,1
6939,206886,1
6939,18474,1
3257,18474,1
6939,59437,1
3257,59437,1
6939,51247,1
6939,34867,1
6939,26679,1
34872,59813,1
6939,34872,1
34872,35100,1
34872,215541,1
34872,211448,1
34872,215207,1
34872,199073,1
34872,212625,1
34872,204463,1
34872,199471,1
6939,51259,1
6939,51262,1
6939,51263,1
6939,395326,1
6939,198721,1
10310,29680,1
6939,133194,1
6939,51276,1
44854,206924,1
6939,206924,1
62403,215120,1
6204,215120,1
6939,215120,1
6939,395348,1
6939,206934,1
5056,18519,1
6939,18519,1
6939,215128,1
12129,215129,1
6939,215129,1
6939,18526,1
18526,60068,1
6939,395359,1
3257,395359,1
6939,215135,1
6939,26721,1
6939,18530,1
18530,21859,1
18530,53340,1
18530,398223,1
18530,401361,1
6939,206945,1
2152,46749,1
2152,6360,1
2152,6939,1
13041,43115,1
6939,34924,1
6939,10349,1
34927,209533,1
12817,34927,1
21158,34927,1
34927,47055,1
34927,211638,1
15704,34927,1
34927,210667,1
34927,207960,1
34927,210890,1
34927,204003,1
34927,208702,1
34927,212049,1
34927,209990,1
34927,136557,1
34927,60011,1
34927,199471,1
34927,52025,1
34927,199518,1
34927,61049,1
34927,54148,1
6939,34927,1
34927,44324,1
34927,40776,1
34927,215760,1
34927,199676,1
34927,133504,1
34927,207941,1
34927,59678,1
34927,203868,1
34927,215172,1
34927,150289,1
34927,212085,1
34927,212294,1
34927,212483,1
34927,47778,1
34927,60900,1
11967,34927,1
34927,53727,1
34927,46997,1
34927,134666,1
34927,200676,1
34927,215887,1
34927,200879,1
34927,202939,1
34927,200731,1
6204,34927,1
3257,34927,1
34927,209022,1
34927,209606,1
34927,207445,1
34927,39409,1
34927,64445,1
34927,199763,1
6939,10352,1
29680,206963,1
6939,206963,1
6939,10355,1
6939,395383,1
3257,26744,1
6939,26744,1
6939,198781,1
6939,34944,1
6939,198785,1
44324,215172,1
6939,215172,1
53356,215172,1
6939,198792,1
33000,40805,1
6939,33000,1
6939,51345,1
6939,395412,1
3257,34966,1
6939,34966,1
6939,59545,1
6939,149659,1
44356,149659,1
29680,34977,1
6939,395425,1
6939,34979,1
6939,18596,1
6939,141475,1
138840,149670,1
29680,149670,1
6939,149670,1
6939,43174,1
6939,207013,1
21700,215207,1
52025,215207,1
53356,215207,1
6939,215207,1
6939,26794,1
6939,43180,1
6698,43180,1
6939,34989,1
6939,395439,1
6939,215216,1
6939,59570,1
6939,215219,1
6939,26806,1
26806,27628,1
6509,26806,1
6939,10423,1
6939,43192,1
43192,47720,1
6939,43191,1
6939,43190,1
6939,149690,1
6939,35008,1
6939,51395,1
51395,59891,1
51396,62403,1
6939,51396,1
198853,207714,1
198853,215488,1
6939,43205,1
6939,18638,1
3257,207054,1
6939,207054,1
6939,133334,1
6939,18647,1
6939,18646,1
3257,35030,1
4657,35030,1
6939,35030,1
3257,264409,1
264409,266525,1
53062,264409,1
61568,264409,1
262731,264409,1
6939,264409,1
6939,215256,1
209533,215258,1
6939,215258,1
6939,35041,1
6939,215266,1
2274,6939,1
6939,207076,1
6939,395494,1
35047,209240,1
6939,35047,1
29680,133352,1
3257,198890,1
60471,198890,1
6939,198890,1
6939,395502,1
20940,395502,1
45147,149744,1
29680,149744,1
6939,149744,1
6939,18674,1
18674,19551,1
18678,269822,1
18678,54113,1
6939,18678,1
18678,199524,1
6939,26871,1
6939,395510,1
6939,26873,1
6939,264444,1
6939,59645,1
6939,35071,1
6939,198912,1
6939,35075,1
6939,133380,1
6939,26886,1
6939,207113,1
6939,59659,1
4637,133398,1
6939,133398,1
6939,43289,1
29680,43289,1
6939,51483,1
35100,52025,1
6939,35100,1
6939,59678,1
59678,200242,1
6939,26914,1
3257,26914,1
6939,395555,1
6939,51492,1
6939,215331,1
6939,215332,1
6939,395559,1
15164,395559,1
29075,59689,1
6939,59689,1
6939,198954,1
3257,18734,1
18734,20940,1
18734,265605,1
18734,32098,1
6939,18734,1
6939,395567,1
6939,43311,1
29680,51505,1
6939,51505,1
6939,26931,1
6939,59710,1
6939,51519,1
51519,212085,1
6939,10561,1
6939,26949,1
199524,215370,1
6939,215370,1
6939,51531,1
6939,26955,1
3257,215373,1
6939,215373,1
6939,395595,1
2381,19782,1
2381,3128,1
2381,6939,1
6939,264528,1
6939,26962,1
6939,26968,1
20119,26968,1
3257,18779,1
5048,18779,1
6939,18779,1
6939,395611,1
6939,264544,1
6939,26978,1
51559,134094,1
6939,51559,1
51559,202365,1
13335,51561,1
6939,51561,1
6939,43376,1
29680,43380,1
3326,43380,1
6939,35193,1
6939,133498,1
20473,43391,1
6939,43391,1
29680,215424,1
3262,215424,1
6939,27008,1
35202,57118,1
6939,35202,1
6939,133504,1
6939,18821,1
6939,35213,1
6939,59790,1
6939,207249,1
6939,27026,1
6939,215444,1
29680,149909,1
6939,149909,1
