window_start,window_id,collector,frac_p2p_edges,innermost_core_size,rich_club_p75,rich_club_p90,rich_club_p95,std_edge_ixp_cosine_dist,symmetry_ratio,unique_peers,as_path_max,edit_distance_dict_5,edit_distance_max,unique_as_path_max,flaps,nadas,origin_changes,ego_filter_ratio,ego_origin_violations,avg_ixp_cosine_dist,betweenness_skewness,clustering_avg_local,degeneracy,kirchhoff_index,median_edge_ixp_cosine_dist,spectral_gap,as_path_avg,as_path_std,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_6,ego_avg_violation_depth,ego_valley_free_violations,ego_vf_paths_frac,vf_rate_delta,new_prefixes,rich_club_p25,unique_prefixes_wd
2025-11-05 06:45:00+00:00,20251105_0645,rrc05,0.2429,28,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.195444,33.0,13,7,4,6,75,24,984,12,0.0404028114767205,0,0.381354,13.231474173762372,0.5770785630726325,15,43505.89665168663,0.184331,21.15971902867915,3.430133242227537,1.427774713127817,1.2937263597234905,2187,1,0.4648,24477,0.710193,0.020332,499,0.0623329112142957,1171
2025-11-05 06:50:00+00:00,20251105_0650,rrc05,0.2431,27,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.195461,33.0,14,7,9,6,68,25,946,18,0.0437853530063149,0,0.381354,13.230862268194413,0.5769755791910757,15,43507.097604411065,0.18435,21.13263418021588,3.366469984607491,1.3364191215716812,1.3331922099915323,1379,1,0.4745,22287,0.594644,0.037189,234,0.0622860090990103,1213
2025-11-05 07:00:00+00:00,20251105_0700,rrc05,0.2429,28,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.195444,33.0,14,8,8,5,78,73,985,19,0.0509199764713816,0,0.381354,13.231474173762368,0.5770785630726325,15,43505.89665168663,0.184331,21.15971902867915,3.396589793915604,1.2617658841463573,1.4059247397918335,1799,0,0.5099,32461,0.591532,0.067104,116,0.0623329112142957,2159
2025-11-05 07:05:00+00:00,20251105_0705,rrc05,0.2431,27,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.195461,33.0,14,7,4,5,63,28,1013,57,0.04540059347181,0,0.381354,13.230862268194413,0.5769755791910757,15,43507.097604411065,0.18435,21.13263418021588,3.5772744337379554,1.4192504957222531,1.410155721056195,1636,0,0.48,15603,0.583433,0.02926,46,0.0622860090990103,1118
2025-11-05 07:10:00+00:00,20251105_0710,rrc05,0.2431,27,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.195461,33.0,13,8,20,5,88,31,953,48,0.0539394841639063,0,0.381354,13.23086226819442,0.5769755791910757,15,43507.097604411065,0.18435,21.13263418021588,3.6574400564174896,1.3912996510971098,1.5263217479904905,1556,0,0.4787,24223,0.598829,0.041454,2035,0.0622860090990103,1471
2025-11-05 07:15:00+00:00,20251105_0715,rrc05,0.2429,28,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.195444,33.0,14,7,5,5,62,62,962,14,0.0549009755167813,0,0.381354,13.231474173762368,0.5770785630726325,15,43505.89665168663,0.184331,21.15971902867915,3.501537870049981,1.2681812591478971,1.2646434369926314,2486,0,0.4529,18819,0.5543,0.042663,562,0.0623329112142957,1333
2025-11-05 07:20:00+00:00,20251105_0720,rrc05,0.2431,27,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.195461,33.0,14,8,8,5,69,44,1125,19,0.0761159629125731,0,0.381354,13.230862268194416,0.5769755791910757,15,43507.097604411065,0.18435,21.13263418021588,3.4510410224695938,1.01978795726318,1.4272240632169255,1765,0,0.4737,16304,0.677012,0.009344,10944,0.0622860090990103,1382
2025-11-05 07:25:00+00:00,20251105_0725,rrc05,0.2427,28,0.2701754385964912,0.5766129032258065,0.7720588235294118,0.195448,33.0,14,7,3,5,72,47,1019,31,0.0528885770656068,0,0.381354,13.230950381356555,0.5771307262751291,15,43501.63302455133,0.184022,21.177015801886576,3.572671156004489,1.4061719443720255,1.346752634061959,1477,0,0.4907,24206,0.676162,0.03979,251,0.0623798133295811,1661
2025-11-05 07:30:00+00:00,20251105_0730,rrc05,0.2427,28,0.2701754385964912,0.5766129032258065,0.7720588235294118,0.195448,33.0,14,7,7,5,63,50,1011,28,0.0533134198630744,0,0.381354,13.230950381356555,0.5771307262751291,15,43501.63302455133,0.184022,21.177015801886576,3.441865328314513,1.0927695980763326,1.317306415194581,1781,0,0.5129,19810,0.653958,0.01359,6131,0.0623798133295811,1355
2025-11-05 07:35:00+00:00,20251105_0735,rrc05,0.2431,27,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.195451,33.0,14,7,13,5,61,44,1031,11,0.0645420710339629,0,0.381354,13.229987773051768,0.5771988691682964,15,43506.310920708296,0.184291,21.14502826364124,3.466237060396243,1.1214511418991389,1.5786273822050745,1365,0,0.4563,13767,0.666208,0.008167,5331,0.0622860090990103,1060
2025-11-05 07:40:00+00:00,20251105_0740,rrc05,0.2429,27,0.2698245614035087,0.5745967741935484,0.7720588235294118,0.195464,33.0,14,7,6,5,75,81,945,12,0.0634674083840554,0,0.381354,13.230338186132691,0.5770278382131281,15,43502.83347409024,0.184252,21.149918808917672,3.5485010502195915,1.2718016246008224,1.4893333333333334,1892,0,0.5155,20585,0.602754,0.043331,549,0.0623329112142957,1693
2025-11-05 07:45:00+00:00,20251105_0745,rrc05,0.2427,28,0.2701754385964912,0.5766129032258065,0.7720588235294118,0.195448,33.0,14,7,3,5,64,47,1101,15,0.0689161888171106,0,0.381354,13.230950381356562,0.5771307262751291,15,43501.63302455133,0.184022,21.177015801886576,3.364741641337386,1.0188746602901233,1.264762392724478,1920,0,0.4984,23825,0.663077,0.016144,10411,0.0623798133295811,1483
2025-11-05 07:50:00+00:00,20251105_0750,rrc05,0.2427,28,0.2701754385964912,0.5766129032258065,0.7720588235294118,0.195448,33.0,14,10,12,5,61,28,967,15,0.0422851873311734,0,0.381354,13.23095038135656,0.5771307262751291,15,43501.63302455133,0.184022,21.177015801886576,3.435259082787373,1.4145320914790285,1.295838165184899,1789,0,0.4787,18589,0.572147,0.032185,60,0.0623798133295811,916
2025-11-05 07:55:00+00:00,20251105_0755,rrc05,0.2429,27,0.2698245614035087,0.5745967741935484,0.7720588235294118,0.195464,33.0,14,7,2,5,67,71,1112,17,0.0753152038265935,0,0.381354,13.23033818613269,0.5770278382131281,15,43502.83347409024,0.184252,21.149918808917672,3.4338748307820475,1.000742266438861,1.3940471486895825,1621,0,0.4442,21397,0.667556,0.017613,11072,0.0623329112142957,1446
2025-11-05 08:00:00+00:00,20251105_0800,rrc05,0.2414,27,0.2687719298245614,0.5725806451612904,0.7647058823529411,0.195804,33.0,13,8,3,5,67,55,942,15,0.0440863169689854,0,0.381364,13.206806275529193,0.5749460493033491,15,43343.858712253554,0.185495,21.033566982682764,3.505827995379607,1.3340588190983786,1.3400346620450607,2211,0,0.4277,20330,0.569191,0.032487,264,0.0624200805114847,1322
2025-11-05 08:05:00+00:00,20251105_0805,rrc05,0.2415,27,0.2684210526315789,0.5705645161290323,0.7647058823529411,0.195825,33.0,14,7,2,5,62,38,1016,133,0.0479091606618628,0,0.381364,13.206180822616254,0.5748492490324427,15,43345.147233592725,0.185592,21.003553557555,3.548812957621477,1.2894618620885312,1.3926832313647146,1780,0,0.4595,20278,0.626043,0.030837,458,0.0623727208145867,1185
2025-11-05 08:10:00+00:00,20251105_0810,rrc05,0.2411,27,0.2706306306306306,0.5741935483870968,0.7647058823529411,0.196321,32.6,14,8,14,5,75,18,961,13,0.0500044247352533,0,0.381378,13.185054362164516,0.5739210448751544,15,43194.59433971978,0.188746,20.808352188135476,3.611111111111111,1.4306514810273403,1.3989046773238605,1445,0,0.4995,24527,0.635246,0.049986,103,0.0623146819703491,1239
2025-11-05 08:15:00+00:00,20251105_0815,rrc05,0.2412,27,0.2691228070175439,0.5725806451612904,0.7647058823529411,0.195834,33.0,15,7,6,5,68,68,1043,16,0.0630065851870287,0,0.381364,13.206980246700656,0.5749036064939868,15,43339.03187281131,0.184331,21.043096511553475,3.271833546562521,1.1584736263424895,1.183668404070489,3895,0,0.5163,29719,0.666643,0.025674,2234,0.0624674402083826,1985
2025-11-05 08:25:00+00:00,20251105_0825,rrc05,0.2424,28,0.2691228070175439,0.5745967741935484,0.7647058823529411,0.195739,33.0,14,11,9,6,62,47,1063,29,0.0721622553199209,0,0.381364,13.207833020478326,0.5749802821790679,15,43314.633982021725,0.185495,21.073320151487565,3.466006485985638,1.06631469775502,1.3476932033182942,1672,1,0.4989,21641,0.628414,0.02548,1153,0.0625147999052806,1075
2025-11-05 08:30:00+00:00,20251105_0830,rrc05,0.242,27,0.2684210526315789,0.5705645161290323,0.7647058823529411,0.195736,33.0,14,11,8,6,72,63,936,35,0.0373718716846917,0,0.381364,13.206963650479375,0.5747956138092409,15,43317.08005582003,0.185641,21.016473140266942,3.5522817103844773,1.383749075433634,1.381573846750226,1787,1,0.4798,15621,0.548718,0.024998,90,0.0624200805114847,844
2025-11-05 08:40:00+00:00,20251105_0840,rrc05,0.2419,27,0.2687719298245614,0.5725806451612904,0.7647058823529411,0.195716,33.0,14,7,4,5,72,42,763,12,0.053578408804649,0,0.381364,13.207589510516629,0.5748920986386554,15,43315.79149943953,0.185592,21.046598914373035,3.6599978829257966,1.276089712549084,1.5629548762736536,1387,0,0.4909,22120,0.631041,0.036779,58,0.0624674402083826,1098
2025-11-05 08:45:00+00:00,20251105_0845,rrc05,0.2424,28,0.2691228070175439,0.5745967741935484,0.7647058823529411,0.195739,33.0,14,7,2,5,63,57,819,12,0.055559673582706,0,0.381364,13.20783302047833,0.5749802821790679,15,43314.633982021725,0.185495,21.073320151487565,3.5008578781812982,1.0904274103253957,1.3583272193690388,1502,0,0.4651,18618,0.610105,0.017686,6140,0.0625147999052806,1155
2025-11-05 08:50:00+00:00,20251105_0850,rrc05,0.2419,27,0.2687719298245614,0.5725806451612904,0.7647058823529411,0.195716,33.0,14,7,1,5,68,63,868,12,0.06480920654149,0,0.381364,13.20758951051663,0.5748920986386554,15,43315.79149943953,0.185592,21.046598914373035,3.423444399839422,1.1106573904797878,1.3055712669683257,1861,0,0.4695,13760,0.624118,0.016075,4836,0.0624674402083826,1090
2025-11-05 08:55:00+00:00,20251105_0855,rrc05,0.242,27,0.2684210526315789,0.5705645161290323,0.7647058823529411,0.195736,33.0,14,7,13,5,73,144,749,48,0.0678291325915002,0,0.381364,13.206963650479375,0.5747956138092409,15,43317.08005582003,0.185641,21.016473140266942,3.5559342251001107,1.228410322608181,1.5739430230448197,1492,0,0.5023,34820,0.674545,0.055462,183,0.0624200805114847,2068
2025-11-05 09:05:00+00:00,20251105_0905,rrc05,0.2425,27,0.2687719298245614,0.5725806451612904,0.7647058823529411,0.195756,33.0,14,7,4,5,76,123,776,91,0.09256319695226,0,0.381364,13.209224913630088,0.5751507729694406,15,43314.16337706191,0.185592,21.02351408980706,3.552725876631687,1.0506941236762657,1.624663026197553,1620,0,0.5092,23375,0.658785,0.041322,440,0.0624674402083826,1387
2025-11-05 09:10:00+00:00,20251105_0910,rrc05,0.2424,28,0.2691228070175439,0.5745967741935484,0.7647058823529411,0.195739,33.0,14,7,7,6,78,69,928,103,0.0798219168477879,0,0.381364,13.20783302047833,0.5749802821790679,15,43314.633982021725,0.185495,21.073320151487565,3.480716315575804,0.9780154266202424,1.536228857799123,1570,1,0.4792,22958,0.705865,0.014968,11581,0.0625147999052806,1447
2025-11-05 09:20:00+00:00,20251105_0920,rrc05,0.2425,27,0.2687719298245614,0.5725806451612904,0.7647058823529411,0.195755,33.0,15,9,7,6,66,60,728,28,0.0460768117018117,0,0.381364,13.207220869678528,0.5748756769810616,15,43315.83153135124,0.185592,21.045785461927885,3.67639902676399,1.38312450177793,1.4420983606557376,1810,1,0.4383,17623,0.551033,0.04352,104,0.0624674402083826,969
2025-11-05 09:25:00+00:00,20251105_0925,rrc05,0.2421,27,0.2687719298245614,0.5725806451612904,0.7647058823529411,0.195305,33.0,14,7,4,5,62,30,865,38,0.0767097130797447,0,0.381354,13.235031697616028,0.5757296411119428,15,43492.48346155555,0.185376,21.106469825046425,3.4449108597955456,0.992683578332058,1.3592571096923969,1751,0,0.5069,18057,0.661783,0.011341,11099,0.0621922048684395,973
2025-11-05 09:30:00+00:00,20251105_0930,rrc05,0.2422,27,0.2684210526315789,0.5705645161290323,0.7647058823529411,0.195325,33.0,14,7,1,5,63,64,758,32,0.041059642703238,0,0.381354,13.234406358628528,0.5756335985907245,15,43493.77565625,0.185391,21.07651280370037,3.519765929778934,1.4023694521994432,1.3314002828854314,1661,0,0.4778,23839,0.592889,0.041356,94,0.0621453027531541,1613
2025-11-05 09:35:00+00:00,20251105_0935,rrc05,0.2426,28,0.2691228070175439,0.5745967741935484,0.7647058823529411,0.195328,33.0,13,7,4,5,65,50,779,17,0.0434998184925139,0,0.381354,13.235275750357944,0.5758173714593497,15,43491.32257291845,0.185362,21.13300895374527,3.55175009409108,1.390657259833333,1.4025343758425453,1458,0,0.4896,13177,0.589643,0.017339,43,0.0622391069837249,1033
2025-11-05 09:40:00+00:00,20251105_0940,rrc05,0.2426,28,0.2691228070175439,0.5745967741935484,0.7647058823529411,0.195328,33.0,14,7,7,5,68,63,911,36,0.079897376305547,0,0.381354,13.235275750357948,0.5758173714593497,15,43491.32257291845,0.185362,21.13300895374527,3.4895867925423407,0.949064898548486,1.6649220140270071,1580,0,0.4521,13734,0.63164,0.005936,11047,0.0622391069837249,917
2025-11-05 09:45:00+00:00,20251105_0945,rrc05,0.242,27,0.2684210526315789,0.5705645161290323,0.7647058823529411,0.195736,33.0,14,7,12,5,69,51,727,10,0.0421152958346364,0,0.381364,13.206963650479375,0.5747956138092409,15,43317.08005582003,0.185641,21.016473140266942,3.577428826758585,1.4314115040204365,1.3778789132533444,1547,0,0.48,22738,0.585611,0.038457,98,0.0624200805114847,1628
2025-11-05 09:55:00+00:00,20251105_0955,rrc05,0.2426,28,0.2691228070175439,0.5745967741935484,0.7647058823529411,0.195328,33.0,14,8,6,6,64,53,803,31,0.046763534739076,0,0.381354,13.235275750357944,0.5758173714593497,15,43491.32257291845,0.185362,21.13300895374527,3.660568815206517,1.3905078714873598,1.4650055546738614,1267,1,0.4644,15875,0.60608,0.029275,117,0.0622391069837249,1142
2025-11-05 10:05:00+00:00,20251105_1005,rrc05,0.2426,27,0.2691228070175439,0.5725806451612904,0.7647058823529411,0.195316,33.0,14,7,4,5,68,38,790,51,0.0445349394848285,0,0.381354,13.234714161624147,0.5755540506633399,15,43488.496038941135,0.185362,21.11396503986284,3.708052457408997,1.3632203839953951,1.42616383478381,1466,0,0.4705,19865,0.625386,0.032719,208,0.0622391069837249,1525
2025-11-05 10:10:00+00:00,20251105_1010,rrc05,0.2424,28,0.2694736842105263,0.5745967741935484,0.7647058823529411,0.195301,33.0,14,7,14,5,65,39,842,24,0.0488095617239857,0,0.381354,13.235322160303316,0.5756584470539655,15,43487.30445722403,0.185167,21.141635472354853,3.640468635587015,1.344976349874191,1.3704352513138391,1626,0,0.4879,16498,0.584233,0.032845,137,0.0622860090990103,1307
2025-11-05 10:15:00+00:00,20251105_1015,rrc05,0.2419,27,0.2687719298245614,0.5725806451612904,0.7647058823529411,0.195716,33.0,14,8,15,6,65,57,948,14,0.0791391624529856,0,0.381364,13.207589510516629,0.5748920986386554,15,43315.79149943953,0.185592,21.046598914373035,3.384904505921944,0.9383334527483108,1.1516765904105295,3260,1,0.501,21194,0.658124,0.015996,12690,0.0624674402083826,1249
2025-11-05 10:20:00+00:00,20251105_1020,rrc05,0.2419,27,0.2687719298245614,0.5725806451612904,0.7647058823529411,0.195716,33.0,14,7,4,5,64,73,790,20,0.0460279447850174,0,0.381364,13.207589510516629,0.5748920986386554,15,43315.79149943953,0.185592,21.046598914373035,3.5194502678779407,1.295808924724617,1.3704216488357457,1788,0,0.4864,14713,0.576657,0.021355,82,0.0624674402083826,1293
2025-11-05 10:25:00+00:00,20251105_1025,rrc05,0.242,27,0.2684210526315789,0.5705645161290323,0.7647058823529411,0.195736,33.0,15,7,12,5,70,47,773,13,0.0416791639698801,0,0.381364,13.206963650479375,0.5747956138092409,15,43317.08005582003,0.185641,21.016473140266942,3.525374520961561,1.3467043985915466,1.3197944089256612,1835,0,0.4622,19117,0.569799,0.032587,75,0.0624200805114847,1078
2025-11-05 10:30:00+00:00,20251105_1030,rrc05,0.2422,27,0.2684210526315789,0.5705645161290323,0.7647058823529411,0.195325,33.0,14,7,4,5,62,50,940,16,0.0577116014879375,0,0.381354,13.234406358628531,0.5756335985907245,15,43493.77565625,0.185391,21.07651280370037,3.452983627746661,1.003600850031109,1.4352456688440784,1333,0,0.4932,23090,0.753083,0.005401,10995,0.0621453027531541,1959
2025-11-05 10:35:00+00:00,20251105_1035,rrc05,0.2421,27,0.2687719298245614,0.5725806451612904,0.7647058823529411,0.195305,33.0,14,11,18,6,69,54,768,13,0.0418417563650255,0,0.381354,13.235031697616028,0.5757296411119428,15,43492.48346155555,0.185376,21.106469825046425,3.653691275167785,1.4238878126022725,1.4295086747339265,1350,2,0.4746,29137,0.654103,0.039927,107,0.0621922048684395,1302
