window_start,window_id,collector,frac_p2p_edges,innermost_core_size,rich_club_p75,rich_club_p90,rich_club_p95,std_edge_ixp_cosine_dist,symmetry_ratio,unique_peers,as_path_max,edit_distance_max,unique_as_path_max,flaps,nadas,origin_changes,ego_filter_ratio,ego_origin_violations,avg_ixp_cosine_dist,clustering_avg_local,degeneracy,kirchhoff_index,as_path_avg,as_path_std,edit_distance_avg,edit_distance_dict_0,ego_avg_violation_depth,ego_valley_free_violations,vf_rate_delta,new_prefixes,rich_club_p25,discovered_label,event_id,binary_label,provenance,incident_type
2025-11-06T00:55:00+00:00,20251106_0055,rrc05,0.2435,28,0.2691228070175439,0.5745967741935484,0.7666666666666667,0.195732,32.6,14,7,5,61,54,591,14,0.0390196178584198,0,0.381369,0.5774607839971417,15,43396.44737382947,3.4767720579842485,1.3896027451205444,1.344268383263184,2030,0.4368,13563,0.021131,156,0.0620984006378687,likely_normal,none,0,study,
2025-11-06T01:00:00+00:00,20251106_0100,rrc05,0.2442,28,0.2691228070175439,0.5745967741935484,0.7666666666666667,0.195778,32.6,14,8,5,65,66,575,16,0.0475082720455432,0,0.381369,0.5774434614421148,15,43396.463808637614,3.647901288972127,1.3343073085990504,1.4820409134157946,1848,0.5193,27523,0.061509,135,0.0620984006378687,likely_normal,none,0,study,
2025-11-06T01:15:00+00:00,20251106_0115,rrc05,0.2427,28,0.265892002734108,0.5725806451612904,0.7647058823529411,0.194922,33.0,14,7,4,70,48,789,11,0.0755376009083482,0,0.381359,0.5761451087732181,15,43358.87782327754,3.4589829444386315,1.016330391394106,1.3443763919821827,1627,0.481,22020,0.019159,1691,0.0623329112142957,likely_normal,none,0,study,
2025-11-06T01:20:00+00:00,20251106_0120,rrc05,0.2434,28,0.2662337662337662,0.5745967741935484,0.7720588235294118,0.194619,33.0,13,7,5,67,45,769,56,0.0483058078199862,0,0.381349,0.5779100245394906,15,43535.07186328824,3.3478453626529525,1.1890697651093085,1.289378798804986,2722,0.4472,20618,0.026364,587,0.0621051653660349,likely_normal,none,0,study,
2025-11-06T01:25:00+00:00,20251106_0125,rrc05,0.2431,30,0.2665755297334244,0.5745967741935484,0.7720588235294118,0.194989,33.0,15,7,5,70,63,823,58,0.0527933458758292,0,0.381359,0.5771564163972495,15,43356.87177817641,3.345217470593599,1.1390234007807871,1.23878732826161,2988,0.4253,18595,0.035061,1551,0.0624267154448665,likely_normal,none,0,study,
2025-11-06T01:30:00+00:00,20251106_0130,rrc05,0.2432,28,0.2662337662337662,0.5745967741935484,0.7720588235294118,0.195024,33.0,15,7,6,70,76,963,34,0.0643414454395437,0,0.381359,0.5770843699931774,15,43358.48220292605,3.418118948824343,0.9743134509874842,1.432901296111665,2100,0.468,17344,0.007729,11101,0.0623798133295811,likely_normal,none,0,study,
2025-11-06T01:35:00+00:00,20251106_0135,rrc05,0.2432,28,0.2662337662337662,0.5745967741935484,0.7720588235294118,0.195024,33.0,15,7,5,65,64,820,17,0.0514608372186126,0,0.381359,0.5770843699931774,15,43358.48220292605,3.492712638677398,1.3567423017344586,1.4124531835205991,1954,0.4951,19414,0.041414,95,0.0623798133295811,likely_normal,none,0,study,
2025-11-06T01:40:00+00:00,20251106_0140,rrc05,0.2431,29,0.2665755297334244,0.5766129032258065,0.7720588235294118,0.195006,33.0,14,7,6,63,41,966,19,0.0799961329377031,0,0.381359,0.577187944415179,15,43357.28797075713,3.5251281535832746,1.0511838477122482,1.428200371057514,1567,0.4745,16399,0.007041,11249,0.0624267154448665,likely_normal,none,0,study,
2025-11-06T01:45:00+00:00,20251106_0145,rrc05,0.2432,28,0.2662337662337662,0.5745967741935484,0.7720588235294118,0.195024,33.0,13,7,5,67,57,841,15,0.0423243785594166,0,0.381359,0.5770843699931774,15,43358.48220292605,3.585420062231442,1.397347248276141,1.3446251886634244,1411,0.5252,12052,0.018799,307,0.0623798133295811,likely_normal,none,0,study,
2025-11-06T01:50:00+00:00,20251106_0150,rrc05,0.243,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.196114,33.0,14,7,5,74,48,836,47,0.0441513432092776,0,0.381364,0.5764130841284523,15,43199.916606624814,3.515899336714788,1.275081348936898,1.3680018206645426,2106,0.49,23527,0.024551,971,0.0624674402083826,likely_normal,none,0,study,
2025-11-06T01:55:00+00:00,20251106_0155,rrc05,0.2427,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.196034,33.0,13,7,5,72,59,813,16,0.0528849399436046,0,0.381364,0.5766296132484092,15,43187.16138734726,3.5235918972332017,1.3665687181673516,1.3700600474794022,1622,0.507,11832,0.015038,423,0.0625621596021785,likely_normal,none,0,study,
2025-11-06T02:00:00+00:00,20251106_0200,rrc05,0.2427,31,0.2701754385964912,0.5766129032258065,0.7720588235294118,0.19606,33.0,14,8,6,72,68,866,26,0.05077045166483,0,0.381364,0.5765889105384148,15,43197.112279813984,3.589815072948611,1.269803856439469,1.4966351209253417,1720,0.458,21353,0.032962,480,0.0625621596021785,likely_normal,none,0,study,
2025-11-06T02:05:00+00:00,20251106_0205,rrc05,0.2424,31,0.2662337662337662,0.5766129032258065,0.7720588235294118,0.196083,33.4,14,8,6,65,23,872,33,0.0443295708769477,0,0.381364,0.5761286784050599,15,43177.97137155921,3.5084527035746547,1.417253753513352,1.262074074074074,1816,0.5179,20458,0.031613,221,0.0626568789959744,likely_normal,none,0,study,
2025-11-06T02:10:00+00:00,20251106_0210,rrc05,0.2425,29,0.265892002734108,0.5766129032258065,0.7720588235294118,0.196122,33.4,14,7,5,67,71,845,26,0.0440704537429035,0,0.381364,0.5760568172520949,15,43179.57538748025,3.581154873939816,1.3484768746783538,1.3985191061747984,1764,0.4783,19028,0.021591,291,0.0626095192990764,likely_normal,none,0,study,
2025-11-06T02:25:00+00:00,20251106_0225,rrc05,0.2435,29,0.2701754385964912,0.5786290322580645,0.7720588235294118,0.195799,32.6,15,7,5,77,106,869,28,0.0613566610920184,0,0.381167,0.5796793883709314,15,42662.42333051111,3.413324603044688,1.222912640944508,1.211505752876438,3228,0.5129,26359,0.033473,1564,0.0630320420851267,likely_normal,none,0,study,
2025-11-06T02:35:00+00:00,20251106_0235,rrc05,0.2429,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.196089,33.0,15,7,5,64,29,1027,31,0.0667132810984055,0,0.381364,0.5754969391944132,15,43164.54932047664,3.548080115082439,1.068834325651805,1.457745732159898,1825,0.4197,17894,0.014695,138,0.0625147999052806,likely_normal,none,0,study,
2025-11-06T02:40:00+00:00,20251106_0240,rrc05,0.2419,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.19573,33.0,14,7,6,73,66,871,18,0.0546526457411672,0,0.381364,0.5760713848894393,15,43348.836629357735,3.6415139252558912,1.401881162686344,1.4550250932955862,1794,0.5262,21156,0.054971,141,0.0621922048684395,likely_normal,none,0,study,
2025-11-06T02:50:00+00:00,20251106_0250,rrc05,0.2427,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.196073,33.0,14,7,5,64,61,863,17,0.0622074027428654,0,0.381364,0.5756008188913226,15,43163.34970696771,3.628298358612092,1.2480447680579356,1.5062969241947202,1546,0.5022,15166,0.024303,168,0.0625621596021785,likely_normal,none,0,study,
2025-11-06T02:55:00+00:00,20251106_0255,rrc05,0.2427,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.196073,33.0,14,7,6,67,70,936,22,0.0572106984454101,0,0.381364,0.5756008188913226,15,43163.34970696771,3.606457904431682,1.2349069338770653,1.5029316740457102,1652,0.4605,21591,0.03133,300,0.0625621596021785,likely_normal,none,0,study,
2025-11-06T03:00:00+00:00,20251106_0300,rrc05,0.2429,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.196089,33.0,14,7,5,69,54,906,18,0.0646693315391617,0,0.381364,0.5754969391944132,15,43164.54932047664,3.648765012463177,1.2954123251678196,1.5266228124612138,1481,0.5283,19368,0.025482,259,0.0625147999052806,likely_normal,none,0,study,
2025-11-06T03:05:00+00:00,20251106_0305,rrc05,0.2429,28,0.2698245614035087,0.5745967741935484,0.7720588235294118,0.195644,33.0,15,7,5,68,46,859,34,0.0441102260029557,0,0.381354,0.5761715223497105,15,43336.7806105442,3.467277486910995,1.4123526708966283,1.3006517016654595,1729,0.4814,18383,0.027281,174,0.0622860090990103,likely_normal,none,0,study,
2025-11-06T03:15:00+00:00,20251106_0315,rrc05,0.2431,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.195678,33.0,15,7,5,75,75,885,17,0.0513948768093396,0,0.381354,0.5763294197421492,15,43340.79965449632,3.49904495097415,1.3799028200596213,1.4396745230078565,1487,0.4837,16797,0.03393,138,0.0622391069837249,likely_normal,none,0,study,
2025-11-06T03:20:00+00:00,20251106_0320,rrc05,0.2427,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.196073,33.0,15,7,6,67,51,909,58,0.0621311267784016,0,0.381364,0.5756008188913226,15,43163.34970696771,3.621463740298757,1.213034957401509,1.4611829944547134,2272,0.4955,18624,0.024431,621,0.0625621596021785,likely_normal,none,0,study,
2025-11-06T03:25:00+00:00,20251106_0325,rrc05,0.2429,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.196089,33.0,13,7,6,70,57,891,20,0.0518298392596544,0,0.381364,0.5754969391944132,15,43164.54932047664,3.379847586790856,1.2257989604098531,1.0771372589460655,3625,0.4922,18915,0.03411,1469,0.0625147999052806,likely_normal,none,0,study,
2025-11-06T03:30:00+00:00,20251106_0330,rrc05,0.2427,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.196073,33.0,14,7,5,68,63,865,36,0.0477041632813846,0,0.381364,0.5756008188913226,15,43163.34970696771,3.684443288241415,1.4001830158430353,1.526511894525652,1417,0.4721,14497,0.027248,201,0.0625621596021785,likely_normal,none,0,study,
2025-11-06T03:35:00+00:00,20251106_0335,rrc05,0.2427,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.196073,33.0,14,7,5,67,64,1034,30,0.0742045631970891,0,0.381364,0.5756008188913226,15,43163.34970696771,3.4355004046398707,0.9976945674214386,1.3765274225632282,1729,0.4847,17725,0.00887,10946,0.0625621596021785,likely_normal,none,0,study,
2025-11-06T03:40:00+00:00,20251106_0340,rrc05,0.2429,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.196089,33.0,15,9,5,67,70,1032,17,0.0730119879633446,0,0.381364,0.5754969391944132,15,43164.54932047664,3.444244141127994,1.0366567267885718,1.4145880574452003,1790,0.505,21460,0.019193,45,0.0625147999052806,likely_normal,none,0,study,
2025-11-06T03:45:00+00:00,20251106_0345,rrc05,0.2427,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.196073,33.0,14,7,5,64,50,1012,32,0.067181655700796,0,0.381364,0.5756008188913226,15,43163.34970696771,3.370045827667825,0.9998716491536632,1.2264946663358969,2054,0.5205,13419,0.000768,367,0.0625621596021785,likely_normal,none,0,study,
2025-11-06T03:50:00+00:00,20251106_0350,rrc05,0.2429,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.196089,33.0,15,7,4,64,46,925,14,0.0546531996235472,0,0.381364,0.5754969391944132,15,43164.54932047664,3.486574983628029,1.2989398380484618,1.3758846995238707,1741,0.5007,19205,0.043739,212,0.0625147999052806,likely_normal,none,0,study,
2025-11-06T03:55:00+00:00,20251106_0355,rrc05,0.2429,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.196089,33.0,14,8,7,69,27,820,18,0.0472573278346858,0,0.381364,0.5754969391944132,15,43164.54932047664,3.486051641364993,1.39969828009398,1.3808784070046605,1574,0.5177,17458,0.034971,98,0.0625147999052806,likely_normal,none,0,study,
2025-11-06T04:00:00+00:00,20251106_0400,rrc05,0.243,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.196114,33.0,14,8,6,63,96,947,19,0.0514556877841153,0,0.381364,0.5764130841284523,15,43199.916606624814,3.553680658089011,1.2970062217388425,1.3866806136680614,2104,0.4956,17189,0.024424,306,0.0624674402083826,likely_normal,none,0,study,
2025-11-06T04:05:00+00:00,20251106_0405,rrc05,0.243,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.196114,33.0,14,8,5,71,65,911,33,0.0379307454847676,0,0.381364,0.5764130841284523,15,43199.916606624814,3.4697142857142858,1.40680910896997,1.317528338401991,1920,0.4658,23339,0.027337,113,0.0624674402083826,likely_normal,none,0,study,
2025-11-06T04:10:00+00:00,20251106_0410,rrc05,0.2429,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.196098,33.0,14,7,5,69,36,945,21,0.0518673337556678,0,0.381364,0.5765169638253617,15,43198.71691081548,3.4949223765612234,1.338536437655386,1.4233536999321112,1561,0.5128,10304,0.011794,680,0.0625147999052806,likely_normal,none,0,study,
2025-11-06T04:15:00+00:00,20251106_0415,rrc05,0.2429,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.196098,33.0,14,7,6,73,29,1010,17,0.0752410186369163,0,0.381364,0.5765169638253617,15,43198.71691081548,3.446708783370695,1.028142675981718,1.4071198184207383,1607,0.4821,16564,0.010181,10683,0.0625147999052806,likely_normal,none,0,study,
2025-11-06T04:20:00+00:00,20251106_0420,rrc05,0.2429,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.196098,33.0,14,8,6,76,60,921,19,0.0572605693869996,0,0.381364,0.5765169638253617,15,43198.71691081548,3.6357167450935375,1.2891154912872718,1.4253488068848612,1439,0.4918,12098,0.008145,512,0.0625147999052806,likely_normal,none,0,study,
2025-11-06T04:25:00+00:00,20251106_0425,rrc05,0.2429,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.196098,33.0,14,7,5,63,85,951,51,0.0693086514560556,0,0.381364,0.5765169638253617,15,43198.71691081548,3.5441517386722867,1.1290547783184657,1.3987862665225703,3055,0.5032,18081,0.028421,1670,0.0625147999052806,likely_normal,none,0,study,
2025-11-06T04:35:00+00:00,20251106_0435,rrc05,0.243,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.195943,33.0,14,7,5,66,118,884,46,0.059843173048998,0,0.381373,0.5778777611933177,15,43441.08198556335,3.702416918429003,1.2450075001501262,1.502035646430833,2102,0.4608,18669,0.03574,183,0.0620514985225833,likely_normal,none,0,study,
2025-11-06T04:40:00+00:00,20251106_0440,rrc05,0.2432,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.195534,33.0,13,7,5,66,71,1049,40,0.0866629403336995,0,0.381364,0.5786993885554326,15,43617.90929837418,3.527198129439273,0.9678039144830748,1.6395014381591564,1589,0.5111,22241,0.018777,11535,0.0617800074321813,likely_normal,none,0,study,
2025-11-06T04:50:00+00:00,20251106_0450,rrc05,0.2432,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.195958,33.0,13,7,5,68,83,927,26,0.0552696098329247,0,0.381373,0.5777745268321348,15,43442.28531153221,3.6040167066560014,1.2329714066389903,1.5634798647402397,1626,0.4852,13168,0.015712,940,0.0620045964072979,likely_normal,none,0,study,
2025-11-06T04:55:00+00:00,20251106_0455,rrc05,0.2423,28,0.265892002734108,0.5745967741935484,0.7720588235294118,0.195059,33.0,14,7,5,73,49,838,52,0.0567273712954782,0,0.381305,0.5784235822801834,15,43603.286400382,3.5406282450674973,1.3990447288614614,1.4526136846578837,1471,0.5046,24694,0.055729,92,0.0618729096989966,likely_normal,none,0,study,
2025-11-06T05:00:00+00:00,20251106_0500,rrc05,0.2435,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.195598,33.0,14,7,5,65,44,910,61,0.0564854847206336,0,0.381373,0.5764985998089908,15,43198.80761743384,3.5870412844036696,1.346663783210002,1.5847035376183358,1356,0.5258,21945,0.04596,112,0.0625147999052806,likely_normal,none,0,study,
2025-11-06T05:05:00+00:00,20251106_0505,rrc05,0.244,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.195133,33.0,14,7,6,75,54,993,71,0.0387540479840028,0,0.382256,0.5783600262751623,15,42898.37871810674,3.523499815928335,1.399152462145618,1.429110004039316,1600,0.4058,31407,0.048466,123,0.0624674402083826,likely_normal,none,0,study,
2025-11-06T05:10:00+00:00,20251106_0510,rrc05,0.244,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.195133,33.0,13,7,5,60,27,915,13,0.0430175019238788,0,0.382256,0.5783600262751623,15,42898.37871810674,3.497860593512768,1.3687375252110838,1.3239017125837678,1591,0.4938,21991,0.049867,29,0.0624674402083826,likely_normal,none,0,study,
2025-11-06T05:15:00+00:00,20251106_0515,rrc05,0.244,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.195133,33.0,13,7,5,69,24,1020,13,0.0646449175076583,0,0.382256,0.5783600262751623,15,42898.37871810674,3.492146217879117,1.101248283674582,1.37117839121401,1477,0.5227,19464,0.023645,6590,0.0624674402083826,likely_normal,none,0,study,
2025-11-06T05:20:00+00:00,20251106_0520,rrc05,0.2437,29,0.2701754385964912,0.5766129032258065,0.7720588235294118,0.195072,33.0,14,8,5,71,34,970,20,0.0743713882773803,0,0.382256,0.5784693554483391,15,42893.15574833513,3.4322681960944967,1.0973853916856169,1.386254893431927,1978,0.4958,22342,0.030379,4954,0.0625621596021785,likely_normal,none,0,study,
2025-11-06T05:25:00+00:00,20251106_0525,rrc05,0.2438,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.195117,33.0,14,7,5,72,27,950,20,0.0569043739229317,0,0.382256,0.5784640445069311,15,42897.182472844754,3.5587984054669706,1.399116717483462,1.4668805132317562,1203,0.5168,17871,0.044584,323,0.0625147999052806,likely_normal,none,0,study,
2025-11-06T05:30:00+00:00,20251106_0530,rrc05,0.2438,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.195117,33.0,13,7,4,81,85,979,35,0.066639767653429,0,0.382256,0.5784640445069311,15,42897.182472844754,3.2776031702651,1.0365740237982608,1.468201754385965,1809,0.4728,16368,0.022786,4070,0.0625147999052806,likely_normal,none,0,study,
2025-11-06T05:35:00+00:00,20251106_0535,rrc05,0.2438,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.195117,33.0,14,8,5,67,119,1062,53,0.0724134641008853,0,0.382256,0.5784640445069311,15,42897.182472844754,3.436141028246291,1.004909183320979,1.469369931378665,1465,0.4833,22538,0.016515,11043,0.0625147999052806,likely_normal,none,0,study,
2025-11-06T05:40:00+00:00,20251106_0540,rrc05,0.2438,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.195117,33.0,14,7,5,69,71,959,52,0.043735786798258,0,0.382256,0.5784640445069311,15,42897.182472844754,3.5626201923076923,1.3533792515264442,1.4628511420320294,1552,0.4715,26081,0.064277,152,0.0625147999052806,likely_normal,none,0,study,
2025-11-06T05:45:00+00:00,20251106_0545,rrc05,0.2438,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.195117,33.0,13,7,5,69,29,936,41,0.0461066494187822,0,0.382256,0.5784640445069311,15,42897.182472844754,3.508317214700193,1.3672074913606889,1.379105322763307,1710,0.5181,15482,0.038146,131,0.0625147999052806,likely_normal,none,0,study,
2025-11-06T05:50:00+00:00,20251106_0550,rrc05,0.2435,29,0.265892002734108,0.5766129032258065,0.7720588235294118,0.19514,33.4,13,8,5,71,58,959,21,0.0520268264060062,0,0.382256,0.5780023433844302,15,42878.09766892475,3.50933865852226,1.324451385601007,1.431597895319856,1378,0.4954,17867,0.029874,785,0.0626095192990764,likely_normal,none,0,study,
2025-11-06T05:55:00+00:00,20251106_0555,rrc05,0.244,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.195133,33.0,14,7,6,68,30,930,16,0.0508299694791769,0,0.382256,0.5783600262751623,15,42898.37871810674,3.558736717827627,1.2772633136189753,1.3094059405940597,1927,0.5164,18563,0.021622,1089,0.0624674402083826,likely_normal,none,0,study,
2025-11-06T06:00:00+00:00,20251106_0600,rrc05,0.2438,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.195117,33.0,14,8,6,64,51,942,62,0.0511740242997984,0,0.382256,0.5784640445069311,15,42897.182472844754,3.774326310632043,1.398369209416224,1.5416573096788682,1543,0.5031,19369,0.026165,215,0.0625147999052806,likely_normal,none,0,study,
2025-11-06T06:05:00+00:00,20251106_0605,rrc05,0.2443,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.194989,33.0,14,7,6,70,29,962,52,0.0456200676221583,0,0.37882,0.5802855843052612,15,43088.23115185384,3.522180115916184,1.3328375486128772,1.267582760774516,2278,0.47,15241,0.018964,361,0.0624200805114847,likely_normal,none,0,study,
2025-11-06T06:15:00+00:00,20251106_0615,rrc05,0.2443,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.194989,33.0,14,8,5,67,28,946,12,0.0514792687725825,0,0.37882,0.5802855843052612,15,43088.23115185384,3.481477889837083,1.3098428611537412,1.406687898089172,1992,0.4868,14353,0.027832,323,0.0624200805114847,likely_normal,none,0,study,
2025-11-06T06:20:00+00:00,20251106_0620,rrc05,0.2441,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.194973,33.0,13,7,5,71,45,955,49,0.0565372721126264,0,0.37882,0.5803900462509863,15,43087.03433323024,3.596880053267383,1.2659777050301804,1.517783204161801,2042,0.4994,22641,0.034983,584,0.0624674402083826,likely_normal,none,0,study,
2025-11-06T06:25:00+00:00,20251106_0625,rrc05,0.2443,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.194989,33.0,14,7,5,74,59,1098,42,0.0691504599420695,0,0.37882,0.5802855843052612,15,43088.23115185384,3.337002266105536,0.9607604770263936,1.383467446964155,1685,0.4602,19786,0.012444,11090,0.0624200805114847,likely_normal,none,0,study,
2025-11-06T06:30:00+00:00,20251106_0630,rrc05,0.244,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.19495,33.0,14,8,6,74,47,734,37,0.0537647679206543,0,0.37882,0.58046637701952,15,43080.76176600066,3.4837920971685463,1.20943141490987,1.1143513432537702,3365,0.4881,10189,0.003165,1879,0.0625147999052806,likely_normal,none,0,study,
2025-11-06T06:35:00+00:00,20251106_0635,rrc05,0.2441,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.194966,33.0,13,8,5,70,70,945,29,0.0671231209118791,0,0.37882,0.5803620061835758,15,43081.95781385739,3.417291598739268,0.9932826342292496,1.358193586348926,1756,0.4799,24494,0.013491,10896,0.0624674402083826,likely_normal,none,0,study,
2025-11-06T06:40:00+00:00,20251106_0640,rrc05,0.244,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.19495,33.0,14,8,6,73,73,789,28,0.0458324967412747,0,0.37882,0.58046637701952,15,43080.76176600066,3.722790872382384,1.473395377461152,1.5166666666666666,2002,0.5763,31807,0.037568,127,0.0625147999052806,likely_normal,none,0,study,
2025-11-06T06:45:00+00:00,20251106_0645,rrc05,0.2441,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.194966,33.0,13,9,7,63,61,907,56,0.0845571583206024,0,0.37882,0.5803620061835758,15,43081.95781385739,3.525867474916388,1.0808254836706477,1.5664233576642337,1424,0.509,17770,0.012032,11054,0.0624674402083826,likely_normal,none,0,study,
2025-11-06T06:50:00+00:00,20251106_0650,rrc05,0.2441,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.194966,33.0,14,8,5,60,43,714,61,0.0436079411041087,0,0.37882,0.5803620061835758,15,43081.95781385739,3.459430477779102,1.365796439418408,1.3570619869799037,1739,0.5055,17090,0.021268,103,0.0624674402083826,likely_normal,none,0,study,
2025-11-06T07:05:00+00:00,20251106_0705,rrc05,0.2445,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.19471,33.0,13,7,5,64,45,807,41,0.0675921533973138,0,0.378823,0.5810867735564275,15,43276.804357205125,3.370585309235616,1.0268941962718945,1.363315481986368,1835,0.4931,16420,0.01112,202,0.0621453027531541,likely_normal,none,0,study,
2025-11-06T07:10:00+00:00,20251106_0710,rrc05,0.2446,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.194726,33.0,14,7,5,71,38,758,55,0.0476213630362172,0,0.378823,0.5809827796971258,15,43278.00378462687,3.470871247777429,1.2875383425458575,1.4834078606730996,1974,0.4872,19983,0.035293,483,0.0620984006378687,likely_normal,none,0,study,
2025-11-06T07:20:00+00:00,20251106_0720,rrc05,0.244,29,0.2662337662337662,0.5766129032258065,0.7720588235294118,0.194714,33.4,15,7,6,66,78,775,50,0.0471506347387569,0,0.378823,0.5805973826015804,15,43252.92326815408,3.636817893401015,1.278532970317808,1.4591586327782646,2625,0.4693,17124,0.013769,614,0.0622860090990103,likely_normal,none,0,study,
2025-11-06T07:25:00+00:00,20251106_0725,rrc05,0.2442,29,0.265892002734108,0.5766129032258065,0.7720588235294118,0.194733,33.4,14,7,5,69,79,741,43,0.0514947401613425,0,0.378823,0.5806249868045945,15,43257.66390952827,3.579101782893252,1.3808649946374811,1.4354878652798415,1831,0.5197,13647,0.022133,76,0.0622391069837249,likely_normal,none,0,study,
2025-11-06T07:30:00+00:00,20251106_0730,rrc05,0.2445,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.19471,33.0,13,7,5,64,46,888,62,0.0782771091670323,0,0.378823,0.5810867735564275,15,43276.804357205125,3.40264587762816,0.9614240601025228,1.1484450923226432,2825,0.5097,24138,0.012704,12345,0.0621453027531541,likely_normal,none,0,study,
2025-11-06T07:35:00+00:00,20251106_0735,rrc05,0.2446,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.194726,33.0,13,7,5,67,52,760,14,0.0426011820471292,0,0.378823,0.5809827796971258,15,43278.00378462687,3.466734670746912,1.3280703562747052,1.3118292987272273,2115,0.5111,10314,0.010179,223,0.0620984006378687,likely_normal,none,0,study,
2025-11-06T07:45:00+00:00,20251106_0745,rrc05,0.2441,28,0.2694736842105263,0.5745967741935484,0.7720588235294118,0.194966,33.0,14,8,5,60,80,736,22,0.0566375295341623,0,0.37882,0.5803620061835758,15,43081.95781385739,3.7845928406949967,1.3048272976863369,1.4573527723567905,1926,0.4963,14022,0.022265,220,0.0624674402083826,likely_normal,none,0,study,
2025-11-06T07:50:00+00:00,20251106_0750,rrc05,0.244,28,0.2698245614035087,0.5745967741935484,0.7720588235294118,0.19492,33.0,14,7,5,71,74,853,22,0.0818528776006484,0,0.37882,0.5803673351281751,15,43077.93109753191,3.5317843446875705,1.015865345753256,1.6081726179110178,1882,0.493,17927,0.009957,10964,0.0625147999052806,likely_normal,none,0,study,
2025-11-06T07:55:00+00:00,20251106_0755,rrc05,0.244,29,0.2698245614035087,0.5766129032258065,0.7720588235294118,0.19495,33.0,13,7,5,65,44,777,12,0.0501014433729267,0,0.37882,0.58046637701952,15,43080.76176600066,3.4706648070664805,1.231955295595907,1.459309164795209,1837,0.5059,23628,0.044144,175,0.0625147999052806,likely_normal,none,0,study,
2025-11-06T08:20:00+00:00,20251106_0820,rrc05,0.2441,27,0.2684210526315789,0.5705645161290323,0.7647058823529411,0.194839,33.0,14,8,6,62,95,775,27,0.0433409180240378,0,0.37881,0.5770316230720944,15,42797.91547249407,3.574183006535948,1.3436807174385068,1.4261592741935485,1980,0.5001,17209,0.02463,636,0.0628885700621712,likely_normal,none,0,study,
2025-11-06T08:25:00+00:00,20251106_0825,rrc05,0.2448,27,0.2684210526315789,0.5705645161290323,0.7647058823529411,0.194877,33.0,14,8,5,61,67,784,16,0.0538298137087599,0,0.37881,0.5770155129157852,15,42797.95525196205,3.572053910839765,1.3450361154749697,1.3676140118968936,1417,0.46,26101,0.041029,143,0.0628885700621712,likely_normal,none,0,study,
