bucket,pair,balance_fit,calibration,alignment,classifier,view,macro_f1_mean,macro_f1_std,pr_auc_anomaly_mean,pr_auc_anomaly_std,recall_anomaly_mean,recall_anomaly_std
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,after_coral,mlp,fusion_late_mean,0.0966,0.0017,0.1215,0.036,0.998,0.0044
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,after_coral,mlp,fusion_late_or,0.0966,0.0016,0.1059,0.0003,0.998,0.0044
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,after_coral,mlp,graph,0.1711,0.1682,0.1254,0.0433,0.8,0.4472
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,after_coral,mlp,stat,0.0994,0.0036,0.1054,0.0007,0.9907,0.0036
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,after_coral,random_forest,fusion_early,0.0959,0.0001,0.1095,0.0184,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,after_coral,random_forest,fusion_late_attention,0.0958,0.0,0.1059,0.0038,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,after_coral,random_forest,fusion_late_mean,0.0958,0.0,0.1144,0.0104,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,after_coral,random_forest,fusion_late_or,0.0958,0.0,0.1016,0.0133,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,after_coral,random_forest,graph,0.0958,0.0,0.1043,0.0055,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,after_coral,random_forest,stat,0.0958,0.0,0.1096,0.0064,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,after_coral,xgboost,fusion_early,0.1309,0.0419,0.1006,0.008,0.9772,0.0185
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,after_coral,xgboost,fusion_late_attention,0.096,0.0001,0.1153,0.0114,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,after_coral,xgboost,fusion_late_mean,0.0958,0.0,0.1318,0.0118,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,after_coral,xgboost,fusion_late_or,0.0958,0.0,0.1008,0.0112,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,after_coral,xgboost,graph,0.0958,0.0,0.1183,0.0155,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,after_coral,xgboost,stat,0.1249,0.0451,0.1104,0.0038,0.9851,0.0168
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,before_coral,lstm,fusion_early,0.8494,0.0147,0.778,0.0098,0.8152,0.0073
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,before_coral,lstm,fusion_late_attention,0.8417,0.0128,0.7966,0.0117,0.8096,0.0121
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,before_coral,lstm,fusion_late_mean,0.8458,0.0113,0.7483,0.0375,0.8056,0.0104
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,before_coral,lstm,fusion_late_or,0.608,0.3169,0.7629,0.0138,0.8768,0.0879
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,before_coral,lstm,graph,0.3826,0.1249,0.106,0.0006,0.3242,0.4448
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,before_coral,lstm,stat,0.8452,0.0101,0.7932,0.0151,0.8066,0.0089
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,before_coral,mlp,fusion_early,0.7892,0.0658,0.7817,0.0181,0.8076,0.0362
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,before_coral,mlp,fusion_late_attention,0.8374,0.0121,0.7717,0.0203,0.7424,0.046
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,before_coral,mlp,fusion_late_mean,0.6856,0.3298,0.7402,0.0823,0.8066,0.112
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,before_coral,mlp,fusion_late_or,0.5373,0.4031,0.6204,0.2883,0.8579,0.1326
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,before_coral,mlp,graph,0.3215,0.206,0.106,0.0,0.4,0.5477
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,before_coral,mlp,stat,0.8366,0.0124,0.7717,0.0203,0.7424,0.046
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,before_coral,random_forest,fusion_early,0.1009,0.0164,0.5885,0.0469,0.9709,0.0078
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,before_coral,random_forest,fusion_late_attention,0.0936,0.0008,0.5409,0.1006,0.9728,0.0101
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,before_coral,random_forest,fusion_late_mean,0.094,0.001,0.3128,0.0784,0.9778,0.0127
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,before_coral,random_forest,fusion_late_or,0.0958,0.0,0.5647,0.0981,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,before_coral,random_forest,graph,0.0974,0.0019,0.1485,0.0259,0.9957,0.0032
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,before_coral,random_forest,stat,0.0929,0.0007,0.5643,0.0982,0.9656,0.0087
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,before_coral,xgboost,fusion_early,0.0933,0.0005,0.4193,0.0853,0.9705,0.0062
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,before_coral,xgboost,fusion_late_attention,0.0937,0.0008,0.4197,0.0883,0.9748,0.0089
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,before_coral,xgboost,fusion_late_mean,0.0938,0.0007,0.142,0.0606,0.9765,0.0077
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,before_coral,xgboost,fusion_late_or,0.0958,0.0,0.4878,0.0606,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,before_coral,xgboost,graph,0.0998,0.0037,0.1323,0.0239,0.9868,0.0101
same_as,rrc04_as12880__to__rrc05_as12880,equal,isotonic_f1,before_coral,xgboost,stat,0.0933,0.0007,0.4878,0.0606,0.9699,0.0092
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,after_coral,lstm,fusion_early,0.0958,0.0,0.4548,0.0776,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,after_coral,lstm,fusion_late_attention,0.0958,0.0,0.4879,0.0339,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,after_coral,lstm,fusion_late_mean,0.0958,0.0,0.483,0.034,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,after_coral,lstm,fusion_late_or,0.0958,0.0,0.4919,0.0293,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,after_coral,lstm,graph,0.0958,0.0,0.2413,0.0043,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,after_coral,lstm,stat,0.0958,0.0,0.4919,0.0293,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,after_coral,mlp,fusion_early,0.1012,0.0123,0.1408,0.0756,0.9944,0.0062
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,after_coral,mlp,fusion_late_attention,0.0995,0.0037,0.2779,0.0237,0.9907,0.0036
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,after_coral,mlp,fusion_late_mean,0.0973,0.0018,0.2699,0.0076,0.994,0.0032
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,after_coral,mlp,fusion_late_or,0.0966,0.0017,0.1427,0.0482,0.998,0.0044
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,after_coral,mlp,graph,0.1718,0.1697,0.2672,0.0085,0.8007,0.4457
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,after_coral,mlp,stat,0.0997,0.004,0.1427,0.0481,0.9907,0.0036
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,after_coral,random_forest,fusion_early,0.0958,0.0,0.0917,0.0073,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,after_coral,random_forest,fusion_late_attention,0.0958,0.0,0.0882,0.0014,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,after_coral,random_forest,fusion_late_mean,0.0958,0.0,0.0903,0.0029,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,after_coral,random_forest,fusion_late_or,0.0958,0.0,0.0823,0.0041,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,after_coral,random_forest,graph,0.0958,0.0,0.1297,0.0172,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,after_coral,random_forest,stat,0.0957,0.0003,0.0895,0.0012,0.9977,0.0036
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,after_coral,xgboost,fusion_early,0.1523,0.0403,0.089,0.0034,0.9705,0.0111
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,after_coral,xgboost,fusion_late_attention,0.0962,0.0001,0.0921,0.0049,0.9974,0.0042
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,after_coral,xgboost,fusion_late_mean,0.0958,0.0,0.102,0.0101,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,after_coral,xgboost,fusion_late_or,0.0958,0.0,0.0845,0.0048,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,after_coral,xgboost,graph,0.0958,0.0,0.1725,0.022,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,after_coral,xgboost,stat,0.1309,0.0301,0.0925,0.0032,0.9775,0.011
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,before_coral,lstm,fusion_early,0.855,0.0095,0.821,0.0111,0.8036,0.0191
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,before_coral,lstm,fusion_late_attention,0.8438,0.0113,0.8305,0.0085,0.8096,0.0096
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,before_coral,lstm,fusion_late_mean,0.8711,0.0065,0.8301,0.0084,0.7719,0.0194
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,before_coral,lstm,fusion_late_or,0.859,0.0179,0.8262,0.0177,0.7877,0.0147
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,before_coral,lstm,graph,0.4738,0.0039,0.1957,0.0617,0.003,0.0067
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,before_coral,lstm,stat,0.8648,0.008,0.8306,0.0084,0.7877,0.0147
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,before_coral,mlp,fusion_early,0.8226,0.0265,0.8102,0.0063,0.7957,0.0339
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,before_coral,mlp,fusion_late_attention,0.8432,0.0079,0.7931,0.0168,0.7262,0.0381
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,before_coral,mlp,fusion_late_mean,0.8469,0.0066,0.7937,0.0172,0.7182,0.0344
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,before_coral,mlp,fusion_late_or,0.8444,0.0094,0.7943,0.0183,0.7341,0.0441
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,before_coral,mlp,graph,0.5018,0.0377,0.2231,0.0345,0.0351,0.0451
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,before_coral,mlp,stat,0.8467,0.0068,0.7932,0.0168,0.7192,0.0344
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,before_coral,random_forest,fusion_early,0.1004,0.0166,0.8099,0.0096,0.9642,0.0034
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,before_coral,random_forest,fusion_late_attention,0.0939,0.0003,0.8106,0.0063,0.9778,0.0038
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,before_coral,random_forest,fusion_late_mean,0.0941,0.0003,0.7826,0.0112,0.9805,0.0036
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,before_coral,random_forest,fusion_late_or,0.0958,0.0,0.812,0.0081,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,before_coral,random_forest,graph,0.0965,0.0009,0.2423,0.0382,0.998,0.0018
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,before_coral,random_forest,stat,0.0927,0.0004,0.8048,0.0053,0.9629,0.0043
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,before_coral,xgboost,fusion_early,0.0927,0.0002,0.8133,0.0046,0.9629,0.0019
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,before_coral,xgboost,fusion_late_attention,0.0931,0.0004,0.3147,0.0105,0.9685,0.0042
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,before_coral,xgboost,fusion_late_mean,0.0948,0.0002,0.203,0.0156,0.9877,0.0025
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,before_coral,xgboost,fusion_late_or,0.0958,0.0,0.757,0.0131,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,before_coral,xgboost,graph,0.1001,0.0026,0.1576,0.022,0.9844,0.0073
same_as,rrc04_as12880__to__rrc05_as12880,equal,none,before_coral,xgboost,stat,0.0928,0.0003,0.7564,0.0128,0.9642,0.0025
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,after_coral,lstm,fusion_early,0.0958,0.0,0.4548,0.0776,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,after_coral,lstm,fusion_late_attention,0.0958,0.0,0.486,0.0334,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,after_coral,lstm,fusion_late_mean,0.0958,0.0,0.4973,0.025,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,after_coral,lstm,fusion_late_or,0.0958,0.0,0.4919,0.0293,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,after_coral,lstm,graph,0.1711,0.1682,0.2137,0.0601,0.8,0.4472
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,after_coral,lstm,stat,0.0958,0.0,0.4919,0.0293,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,after_coral,mlp,fusion_early,0.1005,0.0108,0.1408,0.0756,0.9947,0.0063
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,after_coral,mlp,fusion_late_attention,0.0995,0.0037,0.2742,0.015,0.9914,0.0025
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,after_coral,mlp,fusion_late_mean,0.0978,0.0028,0.268,0.0057,0.996,0.0054
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,after_coral,mlp,fusion_late_or,0.0965,0.0015,0.1427,0.0481,0.998,0.0044
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,after_coral,mlp,graph,0.1734,0.1735,0.2672,0.0085,0.8023,0.442
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,after_coral,mlp,stat,0.0995,0.0037,0.1427,0.0481,0.9907,0.0036
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,after_coral,random_forest,fusion_early,0.0958,0.0,0.0917,0.0073,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,after_coral,random_forest,fusion_late_attention,0.0958,0.0,0.0896,0.0029,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,after_coral,random_forest,fusion_late_mean,0.0958,0.0,0.0922,0.0035,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,after_coral,random_forest,fusion_late_or,0.0958,0.0,0.0896,0.0009,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,after_coral,random_forest,graph,0.0958,0.0,0.1297,0.0172,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,after_coral,random_forest,stat,0.0958,0.0,0.0895,0.0012,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,after_coral,xgboost,fusion_early,0.1157,0.01,0.089,0.0034,0.9818,0.0116
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,after_coral,xgboost,fusion_late_attention,0.1046,0.0122,0.0995,0.0089,0.9924,0.0112
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,after_coral,xgboost,fusion_late_mean,0.0958,0.0,0.1146,0.017,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,after_coral,xgboost,fusion_late_or,0.0958,0.0,0.0927,0.0032,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,after_coral,xgboost,graph,0.0958,0.0,0.1725,0.022,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,after_coral,xgboost,stat,0.0962,0.0001,0.0925,0.0032,0.9974,0.0042
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,before_coral,lstm,fusion_early,0.7977,0.0394,0.821,0.0111,0.8401,0.0143
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,before_coral,lstm,fusion_late_attention,0.8451,0.0102,0.8305,0.0084,0.8066,0.0089
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,before_coral,lstm,fusion_late_mean,0.8224,0.0127,0.8304,0.0085,0.8238,0.0121
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,before_coral,lstm,fusion_late_or,0.8201,0.0116,0.8294,0.0146,0.8245,0.011
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,before_coral,lstm,graph,0.472,0.0,0.1957,0.0617,0.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,before_coral,lstm,stat,0.8201,0.0116,0.8306,0.0084,0.8245,0.011
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,before_coral,mlp,fusion_early,0.703,0.0967,0.8102,0.0063,0.846,0.0335
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,before_coral,mlp,fusion_late_attention,0.8366,0.0124,0.7932,0.0168,0.7424,0.046
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,before_coral,mlp,fusion_late_mean,0.82,0.0301,0.7931,0.0168,0.7599,0.0423
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,before_coral,mlp,fusion_late_or,0.0958,0.0001,0.7539,0.0407,0.9997,0.0007
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,before_coral,mlp,graph,0.0958,0.0001,0.1309,0.0467,0.9993,0.0015
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,before_coral,mlp,stat,0.82,0.0301,0.7932,0.0168,0.7599,0.0423
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,before_coral,random_forest,fusion_early,0.0943,0.0002,0.8099,0.0096,0.9821,0.0022
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,before_coral,random_forest,fusion_late_attention,0.0932,0.0006,0.7962,0.0103,0.9689,0.008
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,before_coral,random_forest,fusion_late_mean,0.0944,0.0003,0.6729,0.0147,0.9834,0.0033
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,before_coral,random_forest,fusion_late_or,0.0958,0.0,0.8049,0.0053,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,before_coral,random_forest,graph,0.0976,0.002,0.2423,0.0382,0.995,0.0031
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,before_coral,random_forest,stat,0.0941,0.0002,0.8048,0.0053,0.9795,0.0025
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,before_coral,xgboost,fusion_early,0.0931,0.0003,0.8133,0.0046,0.9685,0.0033
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,before_coral,xgboost,fusion_late_attention,0.0935,0.0009,0.2394,0.0144,0.9735,0.0101
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,before_coral,xgboost,fusion_late_mean,0.0945,0.0004,0.1776,0.0178,0.9841,0.0042
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,before_coral,xgboost,fusion_late_or,0.0958,0.0,0.7564,0.0128,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,before_coral,xgboost,graph,0.1015,0.0021,0.1576,0.022,0.9808,0.005
same_as,rrc04_as12880__to__rrc05_as12880,equal,platt_prior,before_coral,xgboost,stat,0.0935,0.0006,0.7564,0.0128,0.9732,0.0066
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,after_coral,lstm,fusion_early,0.3242,0.1404,0.2998,0.0799,0.9109,0.0436
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,after_coral,lstm,fusion_late_attention,0.1148,0.0267,0.1578,0.0382,0.9993,0.0015
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,after_coral,lstm,fusion_late_mean,0.1148,0.0267,0.118,0.0131,0.9993,0.0015
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,after_coral,lstm,fusion_late_or,0.0958,0.0,0.1578,0.0382,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,after_coral,lstm,graph,0.1711,0.1682,0.106,0.0,0.8,0.4472
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,after_coral,lstm,stat,0.1202,0.0347,0.1578,0.0382,0.9987,0.003
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,after_coral,mlp,fusion_early,0.0954,0.0002,0.1055,0.0001,0.9947,0.0018
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,after_coral,mlp,fusion_late_attention,0.0954,0.0001,0.1055,0.0001,0.9947,0.0007
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,after_coral,mlp,fusion_late_mean,0.0958,0.0,0.1055,0.0001,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,after_coral,mlp,fusion_late_or,0.0958,0.0,0.106,0.0,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,after_coral,mlp,graph,0.0958,0.0,0.106,0.0,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,after_coral,mlp,stat,0.0954,0.0001,0.1055,0.0001,0.9947,0.0007
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,after_coral,random_forest,fusion_early,0.3328,0.0909,0.1251,0.018,0.8705,0.1623
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,after_coral,random_forest,fusion_late_attention,0.0958,0.0,0.1274,0.0153,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,after_coral,random_forest,fusion_late_mean,0.0958,0.0,0.1423,0.0093,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,after_coral,random_forest,fusion_late_or,0.0958,0.0,0.1142,0.0163,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,after_coral,random_forest,graph,0.0958,0.0,0.1067,0.0026,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,after_coral,random_forest,stat,0.4005,0.0218,0.1272,0.0157,0.9278,0.0102
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,after_coral,xgboost,fusion_early,0.1001,0.0078,0.1428,0.015,0.9967,0.0041
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,after_coral,xgboost,fusion_late_attention,0.0958,0.0,0.1524,0.0073,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,after_coral,xgboost,fusion_late_mean,0.0958,0.0,0.1059,0.0001,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,after_coral,xgboost,fusion_late_or,0.0958,0.0,0.106,0.0,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,after_coral,xgboost,graph,0.0958,0.0,0.106,0.0,1.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,after_coral,xgboost,stat,0.114,0.0408,0.1524,0.0073,0.9937,0.0086
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,before_coral,lstm,fusion_early,0.8596,0.0173,0.7905,0.0184,0.7712,0.0518
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,before_coral,lstm,fusion_late_attention,0.877,0.0062,0.8049,0.0075,0.7156,0.0451
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,before_coral,lstm,fusion_late_mean,0.8768,0.006,0.8056,0.0079,0.7126,0.0428
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,before_coral,lstm,fusion_late_or,0.8772,0.0062,0.7836,0.0142,0.7146,0.0455
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,before_coral,lstm,graph,0.472,0.0,0.1165,0.0151,0.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,before_coral,lstm,stat,0.8772,0.0062,0.8034,0.0084,0.7146,0.0455
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,before_coral,mlp,fusion_early,0.8769,0.0089,0.8086,0.0145,0.6781,0.0494
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,before_coral,mlp,fusion_late_attention,0.8772,0.0104,0.8075,0.0102,0.6556,0.0369
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,before_coral,mlp,fusion_late_mean,0.8769,0.0106,0.7952,0.0123,0.655,0.0373
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,before_coral,mlp,fusion_late_or,0.8769,0.0105,0.7676,0.0306,0.655,0.0375
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,before_coral,mlp,graph,0.472,0.0,0.1036,0.0054,0.0,0.0
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,before_coral,mlp,stat,0.8769,0.0105,0.8067,0.0099,0.655,0.0375
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,before_coral,random_forest,fusion_early,0.2362,0.1591,0.7654,0.0247,0.9394,0.017
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,before_coral,random_forest,fusion_late_attention,0.1715,0.1291,0.7986,0.0116,0.9474,0.0141
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,before_coral,random_forest,fusion_late_mean,0.2819,0.0722,0.664,0.0439,0.9387,0.0041
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,before_coral,random_forest,fusion_late_or,0.1295,0.0405,0.7497,0.0178,0.9464,0.0053
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,before_coral,random_forest,graph,0.5425,0.0502,0.3126,0.0205,0.0758,0.0555
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,before_coral,random_forest,stat,0.1295,0.0405,0.7497,0.0178,0.9464,0.0053
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,before_coral,xgboost,fusion_early,0.0934,0.0006,0.2823,0.0657,0.9599,0.0063
same_as,rrc04_as12880__to__rrc05_as12880,none,isotonic_f1,before_coral,xgboost,fusion_late_attention,0.096,0.0027,0.6084,0.0173,0.9642,0.007
